,title,description,web_url,price,rent,credit,category,business_type,images,city,district,token
35,پراید 131 SE، مدل ۱۳۹۹,تخفیف پای معامله,https://divar.ir/v/wYw_KjCZ,245000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730719/wYw_KjCZ.webp', 'https://s100.divarcdn.com/static/pictures/1676730719/wYw_KjCZ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730719/wYw_KjCZ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730719/wYw_KjCZ.3.webp']",تهران,دهکده المپیک,wYw_KjCZ
36,پژو 206 تیپ ۲، مدل ۱۳۹۸ مشابه,"بدون رنگ و خط و خش 
حتی سپرها هم خط و خش نداره
زاپاس هنوز زیرش نرفته
ماشین دوم بوده و استفاده ای زیاد ازش نکردیم 
با صفر هیچ فرقی نمیکنه
فروش فقط به مصرف کننده",https://divar.ir/v/wYw_aA55,439000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730716/wYw_aA55.webp', 'https://s100.divarcdn.com/static/pictures/1676730716/wYw_aA55.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730716/wYw_aA55.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730716/wYw_aA55.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730716/wYw_aA55.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730716/wYw_aA55.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730716/wYw_aA55.6.webp']",تهران,آجودانیه,wYw_aA55
37,چراغ جلو و خطر عقب ۲۰۶سالم مدل۸۸,با سلام چراغ جلو و خطر عقب همگی سالم بدون شکستگی فقط کدر شده ۱کم اگر کسی بکارش میاد بیاد بردار باهاش راه میام...تو چت دیوار پیام بدین..درخدمتم...یاحق,https://divar.ir/v/wYw7q5m0,500000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730714/wYw7q5m0.8.webp']",تهران,پونک,wYw7q5m0
38,ام‌وی‌ام X55 Pro اکسلنت اسپرت، مدل ۱۴۰۱,ماشین رو چندروزه دیگه ۹ اسفند تحویل میگیرم,https://divar.ir/v/wYwPYkyP,1340000000.0,,,light,personal,[],تهران,پاتریس لومومبا,wYwPYkyP
39,باکس ۸۰لیتری,سالم ب شرط قیمت مقطوع استیکر‌دار و ۸۰لیتری‌ب‌این‌قیمت هیچ جا پیدا نمیکنید,https://divar.ir/v/wYw_qjwu,370000.0,,,parts-accessories,personal,['https://s100.divarcdn.com/static/pictures/1676730705/wYw_qjwu.webp'],تهران,یافت‌آباد,wYw_qjwu
40,باربند اتومبیل,"مارک پاسارگاد، روی ال نود استفاده میشد
پیچ های باربند موجود نیست",https://divar.ir/v/wYw_6uSy,150000.0,,,parts-accessories,personal,['https://s100.divarcdn.com/static/pictures/1676730705/wYw_6uSy.webp'],تهران,شهرک محلاتی,wYw_6uSy
41,ویگو110مدل 93,موتور نو سیم گاز نو دیسک جلو نو لنت نو لاستیک نو .مرتب پول لازمم با مشتری راه میام صندوق جلو,https://divar.ir/v/wYO79viK,41000000.0,,,motorcycles,personal,"['https://s100.divarcdn.com/static/pictures/1676730698/wYO79viK.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYO79viK.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYO79viK.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYO79viK.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYO79viK.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYO79viK.5.webp']",تهران,مخصوص,wYO79viK
42,دیسک و صفحه والوو,"دیسک و صفحه ال ٩٠
کاملا نو
فروش به علت ، فروش ماشین
جوابگویی تماس فقط ***********",https://divar.ir/v/wYw_qfn2,2200000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730699/wYw_qfn2.webp', 'https://s100.divarcdn.com/static/pictures/1676730699/wYw_qfn2.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730699/wYw_qfn2.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730699/wYw_qfn2.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730699/wYw_qfn2.4.webp']",تهران,کرمان,wYw_qfn2
43,پژو پارس موتور جدید XU7P، مدل ۱۳۹۸,***********,https://divar.ir/v/wYsGBx9z,417000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730694/wYsGBx9z.webp', 'https://s100.divarcdn.com/static/pictures/1676730694/wYsGBx9z.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730694/wYsGBx9z.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730694/wYsGBx9z.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730694/wYsGBx9z.4.webp']",تهران,نعمت‌آباد,wYsGBx9z
44,جک S5 اتوماتیک، مدل ۱۳۹۶,خودرو بسیار سالم ،بدون رنگ شدگی و خط وخش ، دارای ۴ حلقه لاستیک نو و تمام مصرفیها تعویض شده,https://divar.ir/v/wYw_6fJt,1200000000.0,,,light,car-agents,"['https://s100.divarcdn.com/static/pictures/1676730698/wYw_6fJt.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYw_6fJt.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYw_6fJt.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYw_6fJt.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730698/wYw_6fJt.4.webp']",تهران,ابوذر (منطقه ۱۵),wYw_6fJt
45,سیستم پخش در حد نو,کامل با لوازم آمده نصب  خیلی کم استفاده شده یکجا فروخته می‌شود,https://divar.ir/v/wYSvlQV_,9000000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYSvlQV_.7.webp']",تهران,دهکده المپیک,wYSvlQV_
46,پیکان صفر پلمپ عروسک همه چیز فابریک,فوق لاده زیبا تمام لوازم مال خودشه دست نخورده ناسیونال بدونه ضربه دور رنگ بخاطر زیبایی,https://divar.ir/v/wYwnq-bg,180000000.0,,,classic,personal,"['https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730691/wYwnq-bg.8.webp']",تهران,هفت حوض,wYwnq-bg
47,اف اچ ۴۶۰ اتومات,"موتور تازه تعمیر با فاکتور وبا ضمانت
گیربکس اتوماتیک ۱۳ اروپایی
بدون رنگ  بدون خطا  لنت تازه عوض کردم 
لاستیک ۹۰ درصد 
زیر کار",https://divar.ir/v/wYw7aOWA,6150000000.0,,,heavy,personal,"['https://s100.divarcdn.com/static/pictures/1676730689/wYw7aOWA.webp', 'https://s100.divarcdn.com/static/pictures/1676730689/wYw7aOWA.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730689/wYw7aOWA.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730689/wYw7aOWA.3.webp']",تهران,آجودانیه,wYw7aOWA
48,رینگ تایوانی سایز ۱۶. تمیز.,رینگ تایوانی سایز ۱۶.فوق العاده تمیز.مناسب برای خانواده پژو و سمند.به همراه ۴ حلقه لاستیک ۲۰۵ فاق ۵۵ بالای ۷۰ در صد طرح یزد.,https://divar.ir/v/wYw_aHCt,15000000.0,,,parts-accessories,personal,['https://s100.divarcdn.com/static/pictures/1676730682/wYw_aHCt.webp'],تهران,ارامنه,wYw_aHCt
49,کوییک دنده‌ای R، مدل ۱۳۹۹,"بدون رنگ وتصادف
یک سال بیمه
شاسی ها پلمپ
دزدگیر دارد
روکش صندلی دارد.
کارت سوخت دارد.
کفی سه بعدی دارد.
کولر وبخاری مرتب
فنی عالی
مصرفی ها به تازگی تعویض شده
دیسک وصفحه نو شده 
برگ کارشناسی موجود است.
لطفا دلال محترم تماس نگیرد. 
لطفا با کارشناس تشریف بیاورید.",https://divar.ir/v/wYw_KVd8,318000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730685/wYw_KVd8.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYw_KVd8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYw_KVd8.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYw_KVd8.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYw_KVd8.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730685/wYw_KVd8.5.webp']",تهران,شهرک راه‌آهن,wYw_KVd8
50,پژو پارس ساده، مدل ۱۳۸۸,"ماشین بسیار سالم. 
باتری نو
لاستیک ها ۹۰٪
بیمه کامل و تخفیف بیمه کامل بدون تصادف
دزدگیر ماجیکار تصویری اصل با پاور ویندوز
اکسل عقب نو
کولر و بخاری عالی
آینه بغل برقی 
نمیخوام زیاد تعریف کنم ماشین دیدنی و بدون خرج اضافه
تخفیف پای معامله و لطفا مصرف کننده",https://divar.ir/v/wYw_KXet,,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730683/wYw_KXet.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_KXet.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_KXet.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_KXet.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_KXet.4.webp']",تهران,یوسف‌آباد,wYw_KXet
51,جی پی اس مدل FE ردیاب ماشین موتور خودرو آهنربایی,"متاسفانه خودروهای داخلی ازامنیت نزدیک به صفر برخوردارهستند وسار’قان داخل ازهوشمندی نزدیک به صد 
پس مالک گرامی با کمی هزینه وهوشمندی خودتان فکر اموال خودباشید
پیشنهاد مابه شمااین است قبل ازدیرشدن برای خودرو قفل پدال فرمان کاپوت زنجیروا زهمه مهمترردیاب استفاده کنید
سیستم به این صورت عمل می کند که وقتی سا’رق به وسیله شما نزدیک می شودردیاب روی گوشی به شماهشدارمی دهد این هشدارهم پیام وهم زنگ وهم نرم افزارسخنگومی باشد که کاملا شما رامتوجه کند
وقتی سا’رق مشغول قفل های وسیله شما است شما فرصت دارید به وسیله خود برسید پس 99 درصد سر’قت اتفاق نمی افتد اگریک درصد اتفاق افتاد ازطریق موبایل خودقادرخواهید بودمکان دقیق وسیله رامشاهده کنید وآن رابدون محدودیت فاصله خاموش کنید پس با یک سیستم کامل امنیت وسیله خود رابه صد برسانیدقبل ازاینکه فقط حسرت برایتان باقی بماند
•	هشدار ضربه – روشن شدن – باز شدن درب
•	هشدارجدا شدن ازباتری وسیله
•	پشتبانی 24*7 واقعی وگارانتی تعویض
•	دارای سیستم BDS و انتی حک قوی
•	همچنین مدل پرتابل یا آهنربایی بدون اتصال به خودرو نیز درانواع مختلف تا دوسال شارژ نیز موجود است",https://divar.ir/v/wYw_6SwV,1095000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730683/wYw_6SwV.8.webp']",تهران,پونک,wYw_6SwV
52,کمک فنر رهروی در حد,ازساعت ۹تا ۱۸ پاسخ گوهستم,https://divar.ir/v/wYw_qbSS,650000.0,,,motorcycles,personal,"['https://s100.divarcdn.com/static/pictures/1676730678/wYw_qbSS.webp', 'https://s100.divarcdn.com/static/pictures/1676730678/wYw_qbSS.1.webp']",تهران,صاحب الزمان,wYw_qbSS
53,نیسان زامیادz24دوگانه کارخانه مدل۹۸,"(کلمه آخرش چند بی ادبیه این آخرشه)
تماس ۱۲ ظهر به بعد
نیسان دوگانه کارخانه کارکرد واقعی پانزده هزارتا
کفی نو انداختم        باربند ندارد
ماشین هستش 
۶ ماه بیمه برعهده بنده
(دوسه تیکه رنگ دارد روی درو گلگیر شاسی ها دست نخورده وسالم هستن)
ماشین از صفری دست بنده نبوده
خریدار واقعی تماس بگیرد لطفا",https://divar.ir/v/wYn_7nRg,385000000.0,,,light,car-agents,"['https://s100.divarcdn.com/static/pictures/1676730675/wYn_7nRg.webp', 'https://s100.divarcdn.com/static/pictures/1676730675/wYn_7nRg.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730675/wYn_7nRg.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730675/wYn_7nRg.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730675/wYn_7nRg.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730675/wYn_7nRg.5.webp']",تهران,دریا,wYn_7nRg
54,ان اس ۱۵۰,"باسلام مدل ۱۳۹۵ 
کارکرد ۲۴هزارتا واقعی 
تمام فابریک حتی لاستیک عقب جلو 
باطری نو 
بیمه ۱ سال کامل 
بشرط",https://divar.ir/v/wYw_6aTt,75000000.0,,,motorcycles,personal,"['https://s100.divarcdn.com/static/pictures/1676730674/wYw_6aTt.webp', 'https://s100.divarcdn.com/static/pictures/1676730674/wYw_6aTt.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730674/wYw_6aTt.2.webp']",تهران,افسریه,wYw_6aTt
55,بوکسر ۱۵۰صفر خشک باکسر,سلام.موتور باکسر ۱۵۰ اصل هندی...مشکی خشک خشک صفر صفر((لطفا  توجه کنیدآلیاژ مدل تا ۹۸  اصل باکسر هندی رو با چینی های متفرقه۱۳۹۹.. ۱۴۰۰ و ۱۴۰۱ بی کیفیت مقایسه نکنید)))(((***آخرین مدل هندی اصل باجاج با کیفیت عالی هست***))...  هنوز بنزین نریختم ...آینه بسته نشده...گارد بسته نشده...باطری نصب نشده..با وانت آوردم.خلاصه خشک خشکه تو پارکینگ اداره زیر سقف بوده با چادر برزنتی روش...نونو زیر قیمت.**(((هیچ عجله برا فروشم ندارم یتیکه طلاست قیمتش هم بالاست خریداریکه ارزون میخواد بره همون چینی ۱۴۰۱ و ۱۴۰۰ بی کیفیت بخره**))).((کسیکه دونبال باکسر اصلی هندی با کیفیت و آلیاژ بالاست تماس بگیره))....ممنون از دیوار عزیز.خریدار واقعی تخفیف داده میشود,https://divar.ir/v/wYw_aKlk,142000000.0,,,motorcycles,personal,"['https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.8.webp', 'https://s100.divarcdn.com/static/pictures/1676730841/wYw_aKlk.9.webp']",تهران,سهروردی,wYw_aKlk
56,پژو 206 تیپ ۲، مدل ۱۳۸۲,"۱۰ ماه بیمه
دور رنگ
۲۰۶ هزار کارکرد
عقب و جلو و سقف و ستون سالم
کابین سلامت
کیلومترجدید + چراغ عقب جدید + پارچه رو دری جدید
قیمت بدون لوازم ۱۸۰
با لوازم ۲۰۰
سیستم صوتی فول + هدلایت و زنون + لاستیک ها ۲۰۵ ۹۰٪",https://divar.ir/v/wYw_KW2Q,180000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730674/wYw_KW2Q.webp', 'https://s100.divarcdn.com/static/pictures/1676730674/wYw_KW2Q.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730674/wYw_KW2Q.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730674/wYw_KW2Q.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730674/wYw_KW2Q.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730674/wYw_KW2Q.5.webp']",تهران,بهاران,wYw_KW2Q
57,نیسان ماکسیما مونتاژ اتوماتیک، مدل ۱۳۹۰,"خودرو مدل ۹۰ مونتاژ فول
کم کار و خانگی بدون خط و خش
فقط گلگیر سمت شاگرد و نصف کاپوت رنگ
دارای مولتی مدیا ،مانیتور ،دوربین دنده عقب و...
فقط تماس",https://divar.ir/v/wYrfu4Az,1350000000.0,,,light,car-agents,"['https://s100.divarcdn.com/static/pictures/1676730667/wYrfu4Az.webp', 'https://s100.divarcdn.com/static/pictures/1676730667/wYrfu4Az.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730667/wYrfu4Az.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730667/wYrfu4Az.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730667/wYrfu4Az.4.webp']",تهران,جنت‌آباد شمالی,wYrfu4Az
58,پژو۴۰۵مدل ۹۶دوگانه سوز شرکتی,"پژو ۴۰۵مدل ۹۶ دوگانه سوز شرکتی 
تمام مصرفی ها سرویس شده 
داخل کابین تمیز 
لکه رنگ جزعی دارد 
ادرس شهرک راهن خیابان هوانیروز سرگل افروز",https://divar.ir/v/wYwzal3_,,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730671/wYwzal3_.webp', 'https://s100.divarcdn.com/static/pictures/1676730671/wYwzal3_.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730671/wYwzal3_.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730671/wYwzal3_.3.webp']",تهران,شهرک راه‌آهن,wYwzal3_
59,لاستیک پهن 205_50_16,"با سلام 
سه عدد لاستیک کویرتایر بالای 60 درصد بدون پنچری و آپارات سالم سالم",https://divar.ir/v/wYw_qUaZ,950000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730659/wYw_qUaZ.webp', 'https://s100.divarcdn.com/static/pictures/1676730659/wYw_qUaZ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730659/wYw_qUaZ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730659/wYw_qUaZ.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730659/wYw_qUaZ.4.webp']",تهران,صادقیه,wYw_qUaZ
60,ام‌وی‌ام X33 S اسپرت، مدل ۱۳۹۷,"بازدید قم
فنی بسیار عالی همه عملکردها و برقیها سالم باطری نو تسمه ها همه تعویض شده روغن گیربکس تعویض شده یک جفت لاستیک برجستون ژاپن ۶۰٪عقب یک جفت چینی۷۰٪جلو بیمه یکساله پرشتاب و عالی تودوزی تمیز باسانروف گلگیرهای عقب ودرب عقب سمت راننده  رنگ شده",https://divar.ir/v/wYwz6oCA,675000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730851/wYwz6oCA.webp', 'https://s100.divarcdn.com/static/pictures/1676730851/wYwz6oCA.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730851/wYwz6oCA.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730851/wYwz6oCA.3.webp']",تهران,خلیج فارس,wYwz6oCA
61,پراید 131 SL، مدل ۱۳۹۰,"باسلام

خودرو عقب جلو پلمپ

بیرنگ بدون تعویضی

از لحاظ فنی سالم بدون خرج 

لاستیک ۵۰ درصد بهمراه رینگ اسپرت 

محل بازدید اسلامشهر",https://divar.ir/v/wYw_KQmq,168000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730657/wYw_KQmq.webp', 'https://s100.divarcdn.com/static/pictures/1676730657/wYw_KQmq.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730657/wYw_KQmq.2.webp']",تهران,تهران‌سر,wYw_KQmq
62,امپیلی چهار کانال قوی,"امپیلی چهار کانال ووکس پاور قوی اصلی بدون تعمیر 
مناسب برایه سیستم سنگین ۴۵۰۰وات واقعی درحد به شرط تست",https://divar.ir/v/wYw36hRg,4200000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730656/wYw36hRg.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw36hRg.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw36hRg.2.webp']",تهران,تهران‌سر,wYw36hRg
63,پراید هاچ بک 83 فروشی یا معاوضه,"باسلام
قیمت درج شده قیمتی هست که نقد بفروشم قیمت معاوضه این نیست.
موتور درجه یک درحد  از نظر اطاق  شاسی جلو فابریک پلمپ عقب سمت شاگرد خوردگی داشته برج 4 خریدم تعویض پلاک کردم سند وپلاک بنام خودم هست تغییر رنگ درسال 92 یعنی تقریبا ده سال پیش انجام شده تایید شده در سند و برگ سبز فروشی یا معاوضه با پراید 111 یا  پرشیا یا 206 مدل پایین آدرس تهران اتوبان آهنگ خیابان میرهاشمی جنوبی یا همون میثم قدیم سر خیابان گلکار لوکیشن هم گذاشتم.",https://divar.ir/v/wYw7awLt,105000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730656/wYw7awLt.8.webp']",تهران,آهنگ,wYw7awLt
64,کیا ریو مونتاژ ، مدل ۱۳۸۹ فقط معاوضه ۲۰۶ ۲۰۷ تمیز,"سلام ماشین تمیز فقط و فقط معاوضه با ۲۰۶ یا ۲۰۷ 
لطفا لطفا توضیخات رو بخونید 
معاوضه ۲۰۶ (۹۳.۴ و ۲۰۷ مدل ۹۰ تمیز)
فقط با دلال محترم معامله میکنم مصرف کننده پاسخگو نیستم این بیاد ببینه اون بیاد ببینه نه.دلال بیاد انجام بدیم تمام‌. سپاس",https://divar.ir/v/wYw_KB8E,,,,light,personal,['https://s100.divarcdn.com/static/pictures/1676730644/wYw_KB8E.webp'],تهران,صادقیه,wYw_KB8E
65,طرح کیلیک ۱۴۰۱,با سلام طرح کیلیک ۱۴۰۱ کاملا سالم وبدون خرج تمام سرویس ها هفته پیش انجام شده اپارکشی هم هفته پیش شده .فروش بدلیل نیاز مالی‌.,https://divar.ir/v/wYw_KKST,48000000.0,,,motorcycles,personal,"['https://s100.divarcdn.com/static/pictures/1676730626/wYw_KKST.webp', 'https://s100.divarcdn.com/static/pictures/1676730626/wYw_KKST.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730626/wYw_KKST.2.webp']",تهران,بهار,wYw_KKST
66,باند پایونر,پایونر ۶۹۵۱s در حد نو,https://divar.ir/v/wYwz6n9Z,1700000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730617/wYwz6n9Z.webp', 'https://s100.divarcdn.com/static/pictures/1676730617/wYwz6n9Z.1.webp']",تهران,قیام‌دشت,wYwz6n9Z
67,لیفان X60 دنده‌ای، مدل ۱۳۹۴,ماشین فوق بدون رنگ بدون خطوخش در حد صفر,https://divar.ir/v/wYYnfCVu,528000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730661/wYYnfCVu.webp', 'https://s100.divarcdn.com/static/pictures/1676730661/wYYnfCVu.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730661/wYYnfCVu.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730661/wYYnfCVu.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730661/wYYnfCVu.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730661/wYYnfCVu.5.webp']",تهران,شهرک شریفی,wYYnfCVu
68,خودرو کوئیک R سفید مشکی صفر کیلومتر مدل 1401,"‎خودرو صفر کیلومتر و خشک تحویل دی ماه 
‎فول و در پارکینگ شخصی
‎رینگ آلومینیوم
‎کیسه هوای راننده و سرنشین جلو، سنسور عقب، سیستم ضد سرقت خودرو، چراغ جلو با قابلیت تنظیم ارتفاع، بالابر برقی شیشه عقب، آینه بغل برقی، USB، برف پاکن کن عقب، گرمکن شیشه عقب، باز شدن خودکار درها بعد از تصادف، صندلی تاشو عقب، باز کردن صندوق عقب با ریموت .
‎ضمنا کلیه هزینه های نقل و انتقال و مالیات خودرو بعهده خریدار محترم می باشد.
‎فقط مصرف کننده تماس بگیرد",https://divar.ir/v/wYw76d7Q,,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730614/wYw76d7Q.webp', 'https://s100.divarcdn.com/static/pictures/1676730614/wYw76d7Q.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730614/wYw76d7Q.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730614/wYw76d7Q.3.webp']",تهران,تهرانپارس غربی,wYw76d7Q
