,title,description,web_url,price,rent,credit,category,business_type,images,city,district,token
66,درون حرفه ای,"با سلام یک عدد درون حرفه ای با لوازم کامل شامل ۴ عدد ،پایه ۸ عدد پره، ۴ عدد محافظ، یک عدد دوربین، یک عدد کنترل یک، عدد باتری ،یک عدد کنترل ،دفترچه راهنما،شارژر، و خود درون
قابلیت:
1.عکس و فیلم برداری باکیفیت 1080 
2.بازگشت به محل پرواز
3.اسکن شخص و دنبال کردن فرد 
4.قابلیت اسکن خانه و برگشت به خانه
5.قابلیت جی پی اس و مشاهده درون بر روی نقشه 
6.دارای برنامه هم اندروید هم آی او اس
7.دوربین رمخور",https://divar.ir/v/wYw_qA_v,80000000,,,camera-camcoders,personal,"['https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.webp', 'https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730947/wYw_qA_v.7.webp']",تهران,شهرک غرب,wYw_qA_v
67,اپل iPhone 13 Pro Max با حافظهٔ ۲۵۶ گیگابایت,"شرایط ویژه اقساط
با پیش پرداخت ۵۰٪ مبلغ 
بدون چک و ضامن 
با سفته و کارت ملی 
مبلغ اگهی پیش پرداخت میباشد.",https://divar.ir/v/gYV5TKtX,26000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730941/gYV5TKtX.webp'],تهران,شهرک غرب,gYV5TKtX
68,اپل iPhone 11 با حافظهٔ ۱۲۸ گیگابایت,"❌شرایط ویژه اقساط❌
پیش پرداخت ۳۰٪ با چک
با سفته و کارت ملی ۵۰٪ پیش پرداخت
تمامی مدل های آیفون نو و کارکرده.
مبلغ اگهی پیش پرداخت میباشد.",https://divar.ir/v/gYd5ihD5,8000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730941/gYd5ihD5.webp'],تهران,شهرک غرب,gYd5ihD5
69,اپل iphone 12 با حافظه ۱۲۸ گیگ,"سلام به دوستان عزیز 

❌شرایط ویژه اقساط برای طرفداران آیفون❌

فروش تمامی مدل های آیفون 
به صورت نقد و اقساط ١٢ ماه❇️
 بدون چک و ضامن ❇️
باسفته و کارت ملی❇️
تنها با ٥٠ ٪؜ پرداخت صاحب آخرین مدل آیفون شوید❇️
چک صیادی 30٪؜ پیش پرداخت❇️


iphone 7
iphone 7plus 
iphone 8
iphone 8plus 
iphone x
iphone xs
iphone xs max
iphone SE 2
iphone 11 
iphone 11pro 
iphone 11pro max 
iphone 12mini 
iphone 12 
iphone 12pro
iphone 12pro max 
❌۷۲ساعت مهلت تست❌",https://divar.ir/v/QYvUn1fh,12000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730941/QYvUn1fh.webp'],تهران,شهرک غرب,QYvUn1fh
70,ال ای دی ٥٥ فورکی شهاب پنل الجی اسمارت باکارتن,"دستگاه نو نو هنوز نایلون های دور قاب کنده نشده
با کارتن دفترچه مشابه آکبند پنل ال جی کره
اسمارت هوشمند اندروید کلا شاید از زمان خرید تا الان ٢٠ بار روشن شده دستگاه بلا استفاده در کارتن بوده تمامی امکانات پیشرفته روز داره
اتصال به گوشی موبایل وای فای و نصب برنامه….
بدون کوچک ترین عیب ایراد بشرط و مهلت تست",https://divar.ir/v/wYwXh0Cq,13800000,,,tv-projector,personal,"['https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.8.webp', 'https://s100.divarcdn.com/static/pictures/1676730940/wYwXh0Cq.9.webp']",تهران,جماران,wYwXh0Cq
71,فرمون بازی کم کارکرد نو و سالم,"فرمون بازی کم کارکرد نو و کاملا سالم 
برای ایکس باکس ، کامپیتر ، لپ تاپ ، پلی استیشن
دارای پدال گاز و دنده و دنده های اسپورت",https://divar.ir/v/wYw7aJPm,3000000,,,game-consoles-and-video-games,personal,"['https://s100.divarcdn.com/static/pictures/1676730942/wYw7aJPm.webp', 'https://s100.divarcdn.com/static/pictures/1676730942/wYw7aJPm.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730942/wYw7aJPm.2.webp']",تهران,ستارخان,wYw7aJPm
72,ایرپاد سمت چپ پرو اصلی,اصلی بدون ایراد کیس و گوش راست رفته زیر ماشین کارتن هم نداره  لطفا تناس بگیرید,https://divar.ir/v/wYp7iX7R,2250000,,,mobile-tablet-accessories,personal,['https://s100.divarcdn.com/static/pictures/1676730936/wYp7iX7R.webp'],تهران,ایران,wYp7iX7R
73,اپل iphone xs max 256,"سلام به دوستان عزیز 

❌شرایط ویژه اقساط برای طرفداران آیفون❌

فروش تمامی مدل های آیفون 
به صورت نقد و اقساط ١٢ ماه❇️
 بدون چک و ضامن ❇️
باسفته و کارت ملی❇️
تنها با ٥٠ ٪؜ پرداخت صاحب آخرین مدل آیفون شوید❇️
چک صیادی ٣٥٪؜ پیش پرداخت❇️


iphone 7
iphone 7plus 
iphone 8
iphone 8plus 
iphone x
iphone xs
iphone xs max
iphone SE 2
iphone 11 
iphone 11pro 
iphone 11pro max 
iphone 12mini 
iphone 12 
iphone 12pro
iphone 12pro max 
❌۷۲ساعت مهلت تست❌",https://divar.ir/v/QYuwBQLw,9000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730934/QYuwBQLw.webp'],تهران,شهرک غرب,QYuwBQLw
74,اپل iphone 11 pro max با حافظه ۲۵۶ گیگ,"سلام به دوستان عزیز 

❌شرایط ویژه اقساط برای طرفداران آیفون❌

فروش تمامی مدل های آیفون 
به صورت نقد و اقساط ١٢ ماه❇️
 بدون چک و ضامن ❇️
باسفته و کارت ملی❇️
تنها با ٥٠ ٪؜ پرداخت صاحب آخرین مدل آیفون شوید❇️
چک صیادی ٣٥٪؜ پیش پرداخت❇️

❌۷۲ساعت مهلت تست❌",https://divar.ir/v/QYJt6hDW,13000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730934/QYJt6hDW.webp'],تهران,شهرک غرب,QYJt6hDW
75,اپل iphone 13 با حافظه ۱۲۸ گیگ,"❇️سلام به دوستان عزیز ❇️

❌شرایط ویژه اقساط برای طرفداران آیفون❌

فروش تمامی مدل های آیفون 
به صورت نقد و اقساط ١٢ ماه❇️
 بدون چک و ضامن ❇️
باسفته و کارت ملی❇️
تنها با ٥٠ ٪؜ پرداخت صاحب آخرین مدل آیفون شوید❇️
چک سود ۲.۵٪❇️
سفته سود ۳.۵٪❇️
پاسخگویی: از ساعت ۱۰ الی ۲۱❇️
تحویل فوری

❌۴۸ساعت مهلت تست❌",https://divar.ir/v/QY25HH3K,19000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730934/QY25HH3K.webp'],تهران,شهرک غرب,QY25HH3K
76,اکانت لول ۶۸ فری فایر ,سلام اکانت لول ۶۸ فری فایر ۷ تا گان ست لولی کبرا رمپیج امپی کبرا مکس اکانت *************پیام بدین تشکر طاق فقط زده میشه,https://divar.ir/v/wYw_qMr5,1000000,,,game-consoles-and-video-games,personal,[],تهران,افسریه,wYw_qMr5
77,خط تلفن **۲۲۲۲۸۷,"خط تلفن رند 
منطقه ۳",https://divar.ir/v/wYw7KRKF,5000000,,,phone,personal,[],تهران,قلهک,wYw7KRKF
78,آیفون تصویری آلدومدل V412,"آیفون تصویری الدو کاملا نوو آکبند و پلمپ به همراه دفترچه راهنمای نصب وسوکت پشت گوشی 
دارای صفحه نمایش ۴/۳رنگی LED 
قابلیت نصب برروی آپارتمان های چند واحدی و ویلایی
دارای سوئیچر داخلی 
قابلیت استفاده برروی پنل کلیه ی برندها",https://divar.ir/v/wYw_qTVw,1000000,,,audio-video,personal,"['https://s100.divarcdn.com/static/pictures/1676730924/wYw_qTVw.webp', 'https://s100.divarcdn.com/static/pictures/1676730924/wYw_qTVw.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730924/wYw_qTVw.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730924/wYw_qTVw.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730924/wYw_qTVw.4.webp']",تهران,خاوران,wYw_qTVw
79,EA FIFA 2023 نصب‌شده بر PS5 xbox ps4 بازی,"فروش کنسول بازی

PS4
PS5
XBOX
...خریدوتعویض کنسول
تعمیرتخصصی کنسول ودسته
فروش کیف فرمان روکش و اسکین وسایل جانبی
گیفت پلاس گلد
نصب بازی
ده بازی صد
بیست بازی دویست
افلاین و انلاین اکانتی ظرفیتی هکی انتخابی
متناسب با بودجه مشتری
با تایید شرکت سونی و مایکروسافت
پاسخگویی فقط حضوری یا تلفنی ساعت ۱۲ تا ۲۰

هروی موسوی شرقی مجته تجاری هدیش مال طبقه دوم پلاک۲۵۲ گیم استور پویا",https://divar.ir/v/wY121JRx,100000,,,game-consoles-and-video-games,marketplace,['https://s100.divarcdn.com/static/pictures/1676730919/wY121JRx.webp'],تهران,هروی,wY121JRx
80,ایفون دوازده مشکی و آبی,"فروش تمام محصولات اپل 
⛔️طرح خرید اقساطی بدون نیاز به چک و ضامن 
تنها با پرداخت 
چک۳۰٪
سفته ۴۰٪
⏪️تحویل فوری ⏩️
همراه با اقساط منعطف 
1️⃣یک ماه تا یک سال 1️⃣
ساعت کاری از ۱۰صبح تا ۹:۳۰شب هر روز هفته 
ضمانت اصلی بودن کالا ✅
۱۸ماه گارانتی شرکتی ✅
مدل های مشابه آکبند هم موجود می‌باشد 
برای اطلاع از قیمت کالا تماس بگیرید ☎️
گیشا پاساژنصر‌ ورودی A5 پلاک ۳۵۳/۱",https://divar.ir/v/wYXLMycY,14000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730917/wYXLMycY.webp'],تهران,گیشا (کوی نصر),wYXLMycY
81,باند حرفه ای,"باند حرفه ای w400پسیو 
در حد. 
ی تخفیف کوچیک داره",https://divar.ir/v/wYw_qNza,12000000,,,stereo-surround,personal,"['https://s100.divarcdn.com/static/pictures/1676730905/wYw_qNza.webp', 'https://s100.divarcdn.com/static/pictures/1676730905/wYw_qNza.1.webp']",تهران,آهنگ,wYw_qNza
82,اپل آیفون 14 پرو مکس با حافظهٔ ۲۵۶ گیگابایت,"ایفون ۱۴ پرومکس ۲۵۶ گیگ حافظه رام ۸
سوپر فول کپی درجه یک
رنگ مشکی
غیر قابل تشخیص 
۲۴ ماه گارانتی تعمیر و تهیه قطعات
از   دارای صفحات 
دوربین عقب ۲۰
جلو ۱۶
دارای تمامی امکانات ایفون ios16
سیستم عامل اصلی اندروید
۲ سیم کارت
به همراه شارژر و اداپتور
بسیار روان
دیروز خریداری شده عکس فاکتور هست
یک ملیون ۴۰۰زیرقیمت میدم 
فروش فقط بعلت تامین هزینه تصادف کردن با ماشین.",https://divar.ir/v/wYw761Us,7000000,,,mobile-phones,personal,"['https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.8.webp', 'https://s100.divarcdn.com/static/pictures/1676730907/wYw761Us.9.webp']",تهران,سیدخندان,wYw761Us
83,سامسونگ Galaxy J1 Ace با حافظهٔ ۸ گیگابایت,"کاملا سالم
شارژر ندارد",https://divar.ir/v/wYw_aT1H,1000000,,,mobile-phones,personal,['https://s100.divarcdn.com/static/pictures/1676730902/wYw_aT1H.webp'],تهران,سلسبیل,wYw_aT1H
84,مانیتور فلترون ۱۷ اینچ  صفحه تخت LG,"مانیتور ۱۷ FLATRONصفحه تخت
در حد نو
کاملا سالم 
با کابل VGAسالم
خیلی کم کارکرد
بعلت نداشتن جا می‌فروشمش
قابل استفاده برای دوربین مدار بسته یا کامپیوتر و یا اتصال گیرنده دیجیتال بعنوان تلویزیون
با کاور محافظ",https://divar.ir/v/wYwzqajJ,345000,,,parts-and-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730901/wYwzqajJ.webp', 'https://s100.divarcdn.com/static/pictures/1676730901/wYwzqajJ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730901/wYwzqajJ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730901/wYwzqajJ.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730901/wYwzqajJ.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730901/wYwzqajJ.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730901/wYwzqajJ.6.webp']",تهران,آهنگ,wYwzqajJ
85,لیبل زن,"مدلzp400
کاملا سالم و در حال استفاده
.
همراه با ریبون و لیبل و کابل برق و کابل شبکه تقدیم میشه
.
دستگاه سالم و کم کار میباشد",https://divar.ir/v/wYw364yp,3700000,,,printer-scaner-copier,personal,"['https://s100.divarcdn.com/static/pictures/1676730894/wYw364yp.webp', 'https://s100.divarcdn.com/static/pictures/1676730894/wYw364yp.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730894/wYw364yp.2.webp']",تهران,دانشگاه شریف,wYw364yp
86,سامسونگ zfilip3 5G، رنگ فانتوم(سبز)۲۵۶,"گوشی تاشو zfilip3
5G
با حافظه ۲۵۶
بهترین و گرون ترین رنگ(سبز فانتوم)
بدون کوچکترین خط و خش در کل بدنه
بدون ایراد در عملکرد 
هنوز برچسب های دور گوشی روش هست 
بدون ضربه و خط و خش 
بسیار تمیز و در حد نو 
گوشی اصلی همراه با گارانتی ۱۸ ماهه و بیمه ایران
صفحه ال سی دی از محل تا شو دچار خط افتادگی شده که برای تمامی گوشی های این مدل اتفاق می‌افتد اما کوچکترین ایرادی در تاچ و صفحه نمایش ندارد به شرط تست 
همراه با انتقال مالکیت بنام خریدار 
به همراه دو قاب اورجینال به ارزش ۲ میلیون و ۵۰۰ هزار تومان به صورت رایگان 
تمامی تصاویر رو گذاشتم و خودش گویا همه چی هست",https://divar.ir/v/wY1y8Wgs,22500000,,,mobile-phones,personal,"['https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.8.webp', 'https://s100.divarcdn.com/static/pictures/1676730890/wY1y8Wgs.9.webp']",تهران,زعفرانیه,wY1y8Wgs
87,لپ تاپ ایسوس   TUF FA707RW _ R7 _ 8GB,"✅فروش تمامی لپ تاپ های موجود به صورت می باشد برای اطلاعات بیشتر میتوانید با شماره تلفن ذکر شده در آگهی ارتباط برقرار کنید

⭕پردازنده مرکزی: R7-6800H
⭕کارت گرافیک: 3070 TI 8G
⭕حافظه رم: 8GB-DDR4
⭕حافظه اصلی: 512GB-SSD
⭕صفحه نمایش: Full HD 1920x1080
⭕ FHD 17.3 INCH 
✅از این مدل دستگاه مشخصات دیگه که رم هارد تغییر میکنه موجود هست لطفا تماس بگیرید تا مشخصات رو چک کنیم تا بتونیم دستگاه رو زیر قیمت بازار براتون فاکتور کنیم برادرم خواهرم مشخصات چک کن بهترین قیمت بخر

✅شرکت گروه مهندسی لعل فام بهترین مرجع خرید کیس های گیمینگ و رندرینگ،مهندسی اداری،دانشجویی 

⚜️اعتماد شما افتخار ماست⚜️",https://divar.ir/v/gYVkQ5N8,58500000,,,laptops,marketplace,"['https://s100.divarcdn.com/static/pictures/1676730885/gYVkQ5N8.webp', 'https://s100.divarcdn.com/static/pictures/1676730885/gYVkQ5N8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730885/gYVkQ5N8.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730885/gYVkQ5N8.3.webp']",تهران,میدان ولیعصر,gYVkQ5N8
88,لپ تاپ لنوو IP3-MD i7 1255U _ 24GB _ 1TB SSD,"✅فروش تمامی لپ تاپ های موجود به صورت   می باشد برای اطلاعات بیشتر میتوانید با شماره تلفن ذکر شده در آگهی ارتباط برقرار کنید

⭕پردازنده مرکزی: i7 1255U
⭕کارت گرافیک: INTEL IRIS XE
⭕حافظه رم: 24GB-DDR4
⭕حافظه اصلی: 1TB SSD
⭕صفحه نمایش: 15.6 INCH
⭕Full HD 1920x1080

✅شرکت گروه مهندسی لعل فام بهترین مرجع خرید کیس های گیمینگ و رندرینگ،مهندسی اداری،دانشجویی 

✅از این مدل دستگاه مشخصات دیگه که رم هارد تغییر میکنه موجود هست لطفا تماس بگیرید تا مشخصات رو چک کنیم تا بتونیم دستگاه رو زیر قیمت بازار براتون فاکتور کنیم برادرم خواهرم مشخصات چک کن بهترین قیمت بخر
⚜️اعتماد شما افتخار ماست⚜️",https://divar.ir/v/gYXIC1br,30300000,,,laptops,marketplace,"['https://s100.divarcdn.com/static/pictures/1676730885/gYXIC1br.webp', 'https://s100.divarcdn.com/static/pictures/1676730885/gYXIC1br.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730885/gYXIC1br.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730885/gYXIC1br.3.webp']",تهران,میدان ولیعصر,gYXIC1br
89,iPhone X,"فروش تمام محصولات اپل 
⛔️طرح خرید اقساطی بدون نیاز به چک و ضامن 
تنها با پرداخت 
چک۴۰٪
سفته ۵۰٪
⏪️تحویل فوری ⏩️
همراه با اقساط منعطف 
1️⃣یک ماه تا یک سال 1️⃣
ساعت کاری از ۱۰صبح تا ۹:۳۰شب هر روز هفته 
ضمانت اصلی بودن کالا ✅
۱۸ماه گارانتی شرکتی ✅
مدل های مشابه آکبند هم موجود می‌باشد 
برای اطلاع از قیمت کالا تماس بگیرید ☎️
گیشا فاضل جنوبی پاساژ نصر‌ ورودی A5 پلاک ۳۵۳/۱",https://divar.ir/v/wYof70DW,8500000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730881/wYof70DW.webp'],تهران,گیشا (کوی نصر),wYof70DW
90,ایفون یازده سفید,"فروش تمام محصولات اپل 
⛔️طرح خرید اقساطی بدون نیاز به چک و ضامن 
تنها با پرداخت 
چک۳۰٪
سفته ۴۰٪
⏪️تحویل فوری ⏩️
همراه با اقساط منعطف 
1️⃣یک ماه تا یک سال 1️⃣
ساعت کاری از ۱۰صبح تا ۹:۳۰شب هر روز هفته 
ضمانت اصلی بودن کالا ✅
۱۸ماه گارانتی شرکتی ✅
مدل های مشابه آکبند هم موجود می‌باشد 
برای اطلاع از قیمت کالا تماس بگیرید ☎️
گیشا پاساژنصر‌ ورودی A5 پلاک ۳۵۳/۱",https://divar.ir/v/wYa3ViEx,10000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730881/wYa3ViEx.webp'],تهران,گیشا (کوی نصر),wYa3ViEx
91,ایفون سیزده پرو‌ مکس گلد,"فروش تمام محصولات اپل 
طرح خرید اقساطی بدون نیاز به چک و ضامن ⛔️
تنها با پرداخت 
چک۳۰٪
سفته ۴۰٪
⏪️تحویل فوری ⏩️
همراه با اقساط منعطف 
1️⃣یک ماه تا یک سال 1️⃣
ساعت کاری از ۱۰صبح تا ۹:۳۰شب هر روز هفته 
ضمانت اصلی بودن کالا ✅
۱۸ماه گارانتی شرکتی ✅
مدل های مشابه آکبند هم موجود می‌باشد 
برای اطلاع از قیمت کالا تماس بگیرید ☎️
گیشا پاساژنصر‌ ورودی A5 پلاک ۳۵۳/۱",https://divar.ir/v/wYYDtPvk,36000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730881/wYYDtPvk.webp'],تهران,گیشا (کوی نصر),wYYDtPvk
92,آیفون ۱۱ نرمال,"‼️فروش ویژه محصولات آیفون بصورت نقد و اقساط‼️
✅چک ۴۰ الی ۵۰٪ پیش پرداخت
✅سفته ۴۵ الی ۵۰٪پیش پرداخت
✅رنگبندی کامل
✅ضمانت اصل بودن کالا
✅تحویل آنی در صورت پرداخت پیش پرداخت
✅دسته چکتو یا سفتتو آماده کن بیا گوشیتو بخر و ببر
‏شما میتونین هر ۲ ماه ۱ فقره چک بدین
❌اقساط به دلخواه شما از ۱ ماه الی ۱۲ ماه❌
بدون نیاز به ضامن فقط با اصل کارت ملی یا شناسنامه عکس دار
❌تمامی محصولات با ریجستری کامل و مهلت تست میباشند❌
⛔️با ما بدون واسطه خرید کنید⛔️
‏جهت اطلاعات بیشتر با بنده یاشار اطلاعی در فروشگاه اپل پلازا تماس حاصل فرمایید
❌قیمت بالا مبلغ پیش پرداخت میباشد❌",https://divar.ir/v/wYwDblEW,13000000,,,mobile-phones,marketplace,['https://s100.divarcdn.com/static/pictures/1676730883/wYwDblEW.webp'],تهران,گیشا (کوی نصر),wYwDblEW
93,سامسونگ Galaxy Note8 + پکیج کامل + دکس سامسونگ,"لطفا آگهیو کامل بخونین

گوشی از لحاظ کارکرد سالمه 
پرچمدار قبلی سامسونگ هست
رم ۶ 
حافظه ۶۴
صفحه‌ی سوپر امولد 
دوربین 4k
قلم سالم و دقیق 
گلس پشت بدون خط و خش 
باتری ضعیف شده و نیاز به معاوضه داره 
اسپیکر مکالمه ضعیف شده 
گلس گوشی در گوشه‌ی پایین سمت راست شکستگی داره ولی لمس و تاچ کاملا و ۱۰۰ درصد سالم هست 
صفحه هاله داره که خیلی به چشم نمیاد 
انتقال داره
کارتن + شارژر + مبدل اصل otg داره
سامسونگ دکس داره که گوشیو به دسکتاپ‌ تبدیل میکنه و خودش به تنهایی ۷۰ دلار قیمتشه و رایگان‌تقدیم‌میکنم
تخفیف داره
معاوضه با گوشی دارم، ترجیحا آیفون",https://divar.ir/v/wYw_6Fp_,4900000,,,mobile-phones,personal,"['https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.webp', 'https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730879/wYw_6Fp_.7.webp']",تهران,جمهوری,wYw_6Fp_
94,evilبازی قابلنصبXBOXاکانتps5و4ایکسباکس,"EVIL WEST
بازی 
مولتی
چند نفره 
فول انتخابی 
۵ تا ۵ تا******
۱۰ تا انتخابی ******
رندوم و هدیه 
نصب بازی به صورت اکانتی 
کپی و فلش خور
بازی برای تمامی کنسول ها
مشاوره قبل از نصب بازی
فروش کنسول بازی
سرویس  تعمیرات دسته دستگاه
ده بازی ۱۰۰ تومن انتخابی شما

هروی نرسیده به ساقدوش پاساژ مایسا پ۳۳ فروشگاه شهبازی

!!لطفا از آگهی و عکس‌های این مجموعه کپی برداری نکنید!!",https://divar.ir/v/wYJ37-HU,120000,,,game-consoles-and-video-games,marketplace,['https://s100.divarcdn.com/static/pictures/1676730873/wYJ37-HU.webp'],تهران,هروی,wYJ37-HU
95,فروش و خریدار السیدی الیدی سوخته خراب,بهترین خریدار تلویزیون خراب در کل تهران در دربه منزل خریدارم,https://divar.ir/v/wYiRnlXG,4000000,,,tv-projector,marketplace,"['https://s100.divarcdn.com/static/pictures/1676730862/wYiRnlXG.webp', 'https://s100.divarcdn.com/static/pictures/1676730862/wYiRnlXG.1.webp']",تهران,آبشار تهران,wYiRnlXG
