,title,description,web_url,price,rent,credit,category,business_type,images,city,district,token
30,اینه بزرگ دکوری,"اینه بزرگ‌دور کار شده
جنس پلی استر 
ابعاد ۱۳۵در۹۵",https://divar.ir/v/wYwL7T9K,980000,,,mirror,personal,"['https://s100.divarcdn.com/static/pictures/1676731409/wYwL7T9K.webp', 'https://s100.divarcdn.com/static/pictures/1676731409/wYwL7T9K.1.webp']",تهران,صادقیه,wYwL7T9K
31,تخت لمسه مدل راش +تشک رویال,"〽️تولید و پخش تخت های لمسه 
〽️تولید با کادری مجرب 
〽️دست دوزی شده
〽️ارسال رایگان 
〽️پرداخت درب منزل

↙️تخت خواب ثابت یکنفره 2.200 ت
↙️تخت خواب ثابت دونفره  2.800 ت


⭐تشک یکنفره ۷۵۰  الی   ۲ میلیون تومان 
⭐تشک دونفره  ۱   الی   ۳ میلیون تومان 

❎جهت انتخاب مدل تماس بگیرید❎",https://divar.ir/v/gY4ddVph,2200000,,,mattress,marketplace,['https://s100.divarcdn.com/static/pictures/1676731404/gY4ddVph.webp'],تهران,یافت‌آباد,gY4ddVph
32,سرویس کفگیر ملاقه,نسوز و نو مناسب جهیزیه.اصلا استفاده نشده,https://divar.ir/v/wYwLbSJX,300000,,,cooking-utensils,personal,"['https://s100.divarcdn.com/static/pictures/1676731407/wYwLbSJX.webp', 'https://s100.divarcdn.com/static/pictures/1676731407/wYwLbSJX.1.webp']",تهران,شهرک ولیعصر,wYwLbSJX
33,میز چرخ خیاطی ام دی اف,"میز چرخ خیاطی استفاده نشده ،جنس ام دی اف 
دارای صندلی که دوعدد کشو داره، برای جهیزیه بوده فروش به علت کمبود جا هست 
( نداشتن دستگیره صندلی و خراش جزئی روکش صندلی که در اسباب کشی اینجوری شده)
وگرنه میز کاملا سالم هست 
که در عکس کاملا مشخصه
لطفا خریدار واقعی پیام دهد 
با تشکر",https://divar.ir/v/wYw_aetx,1100000,,,sewing-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.4.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.5.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.6.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.7.webp', 'https://s100.divarcdn.com/static/pictures/1676731405/wYw_aetx.8.webp']",تهران,پیروزی,wYw_aetx
34,میز تلویزیون درحد اکبند,میز تلویزیون در حد آکبندقیمت مناسب باچوب بادوام,https://divar.ir/v/wYwL7SHE,700000,,,tv-stand,personal,['https://s100.divarcdn.com/static/pictures/1676731402/wYwL7SHE.webp'],تهران,باغ آذری,wYwL7SHE
35,مبلمان راحتی,این مبل راحتی و(بدون) عسلی هستش,https://divar.ir/v/wYwLLTWZ,2000000,,,furniture,personal,"['https://s100.divarcdn.com/static/pictures/1676731402/wYwLLTWZ.webp', 'https://s100.divarcdn.com/static/pictures/1676731402/wYwLLTWZ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731402/wYwLLTWZ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731402/wYwLLTWZ.3.webp']",تهران,افسریه,wYwLLTWZ
36,مبل نیم ست کاملا سالم,نیم ست ، مبل ها کاملا سالم و بدون خوابیدگی و فرورفتگی ، جنس پارچه ترک و عالی,https://divar.ir/v/wYwDL0AT,2500000,,,furniture,personal,"['https://s100.divarcdn.com/static/pictures/1676731399/wYwDL0AT.webp', 'https://s100.divarcdn.com/static/pictures/1676731399/wYwDL0AT.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731399/wYwDL0AT.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731399/wYwDL0AT.3.webp']",تهران,تهرانپارس شرقی,wYwDL0AT
37,پشتی شاهنشین کنار مخمل,"به نام خدا
یک جفت پشتی ۷۰۰ تومان
سرویس ۷ تکه شاهنشین : ۲.۳۹۰.۰۰۰",https://divar.ir/v/wY7KR1E8,700000,,,lumbar-pillow,marketplace,"['https://s100.divarcdn.com/static/pictures/1676731397/wY7KR1E8.webp', 'https://s100.divarcdn.com/static/pictures/1676731397/wY7KR1E8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731397/wY7KR1E8.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731397/wY7KR1E8.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731397/wY7KR1E8.4.webp', 'https://s100.divarcdn.com/static/pictures/1676731397/wY7KR1E8.5.webp']",تهران,سیروس,wY7KR1E8
38,مبلمان راحتی مخمل,"مبلمان راحتی جنس مخمل ٧ نفره دوتا تکی و یک سه نفره و دونفره اصلا جای سوختگی یا پارگی نداره، بالش هاش سالم هست و جدا میشه و جداگانه شسته میشه
به خریدار واقعی تخفیف میدم 
برای هماهنگی با شماره *********** تماس بگیرید",https://divar.ir/v/wYwLrC92,2100000,,,furniture,personal,['https://s100.divarcdn.com/static/pictures/1676731397/wYwLrC92.webp'],تهران,طوس,wYwLrC92
39,مبل مونالیزا,"کار بسیار با اصالت و زیبایی هست .
بیشتر مبلهایی که تو بازار هست چوب سفید هست ولی با ضمانت اینکه راش قرمز میبرید این مبل رو بهتون میدم.
رنگش همونطور که توعکس مشخص ورق طلاکوب هست.
فروش فقط بعلت کمبود جا هست.
شامل دوتا تکی یک دونفره و یک سه نفره میباشد.",https://divar.ir/v/wYwLbGll,8000000,,,furniture,personal,['https://s100.divarcdn.com/static/pictures/1676731391/wYwLbGll.webp'],تهران,تهران‌سر,wYwLbGll
40,تشک تخت تک نفره نوجوان _جوان برند رویال,"تشک رویال اصل کارخانه ای را از ما بخواهید 
ارسال رایگان 
پرداخت درب منزل
/برای تهران/
ارسال توسط باربری به سراسر ایران عزیز

بهترین کیفیت و کمترین قیمت
ضمانت و فاکتور کتبی مهر شده 

+بی واسطه خرید کنید+/
بنا بر نوع و سایز کالا ها قیمت گذاری شده 
برای همه افراد و همه سنین تشک داریم 
لطفا با مشاوران ما تماس بگیرید 
تا راهنمای شما برای انتخاب بهترین کالا باشیم",https://divar.ir/v/QYbM4rn2,700000,,,mattress,marketplace,['https://s100.divarcdn.com/static/pictures/1676731386/QYbM4rn2.webp'],تهران,سعادت‌آباد,QYbM4rn2
41,مبل و میز ناهار خوری,"ست مبل ۷ نفره 
میز ناهار خوری ۶ نفره
میز جلو مبلی
۲ عدد لوستر ست با مبلمان
بوفه بدون در
همه اقلام با هم ۱۵،۰۰۰،۰۰۰ تومان 
با دلیل جابجایی",https://divar.ir/v/wYwLLOJI,15000000,,,furniture,personal,"['https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.4.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.5.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.6.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.7.webp', 'https://s100.divarcdn.com/static/pictures/1676731389/wYwLLOJI.8.webp']",تهران,جنت‌آباد جنوبی,wYwLLOJI
42,کمد کودک,"کمد کودک سالم بدون شکستگی و یا ضربه ای مناسب برای اتاق کودک
دارای دو کشوی جادار و یک کمد که زیر کشو قرار داره
کتابخانه مجزا، ویترین اسباب بازی",https://divar.ir/v/wYwLbOKM,800000,,,shoe-rack-drawer,personal,"['https://s100.divarcdn.com/static/pictures/1676731386/wYwLbOKM.webp', 'https://s100.divarcdn.com/static/pictures/1676731386/wYwLbOKM.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731386/wYwLbOKM.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731386/wYwLbOKM.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731386/wYwLbOKM.4.webp']",تهران,دریاچه شهدای خلیج فارس,wYwLbOKM
43,چای ساز عرشیا,"بسیار زیبا و سبک
جنس بدنه کتری آلمینیوم
جنس قوری پیرکس
ظرفیت کتری حدود ۲لیتر است
چای خیلی خوب و عالی دم میکشد و مثل بقیه چای سازها بوی بد و پلاستیک نمیگیرد.
مناسب جهیزیه",https://divar.ir/v/wYwL7O1u,1300000,,,drink-maker,personal,"['https://s100.divarcdn.com/static/pictures/1676731385/wYwL7O1u.webp', 'https://s100.divarcdn.com/static/pictures/1676731385/wYwL7O1u.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731385/wYwL7O1u.2.webp']",تهران,چیتگر,wYwL7O1u
44,پرده پذیرایی والان دار,"پرده پذیرایی والان دار در حد نو تمیز وسالم زیاد استفاده نشده عرض پرده ۲متر 
والان ها نیاز به اتو داره چون وصل نبوده
والان ها گل برجسته",https://divar.ir/v/wYwTaXGz,1300000,,,curtains-table-cover,personal,"['https://s100.divarcdn.com/static/pictures/1676731381/wYwTaXGz.webp', 'https://s100.divarcdn.com/static/pictures/1676731381/wYwTaXGz.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731381/wYwTaXGz.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731381/wYwTaXGz.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731381/wYwTaXGz.4.webp', 'https://s100.divarcdn.com/static/pictures/1676731381/wYwTaXGz.5.webp']",تهران,آهنگ,wYwTaXGz
45,آباژور ایستاده  نو و سالم با آبکاری,آباژور ایستاده با کریستال وسط بسیار کم مورد استفاده بوده و بسیار سالم و نو می‌باشد,https://divar.ir/v/wYtPUsf3,1750000,,,lampshade,personal,"['https://s100.divarcdn.com/static/pictures/1676731378/wYtPUsf3.webp', 'https://s100.divarcdn.com/static/pictures/1676731378/wYtPUsf3.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731378/wYtPUsf3.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731378/wYtPUsf3.3.webp']",تهران,پیروزی,wYtPUsf3
46,صندلی ریلکسی,"رنگ سفید و قهوه ای آماده تحویل 
ارسال فوری 
در تهران با کمترین هزینه و سریعترین زمان
تصویه درب منزل 
به هر رنگ که بخواهید برایتان طراحی میکنیم فقط در ۴ روز 
با ۲سال ضمانت کتبی
برای مشاهده نمونه های بیشتر پیامک بزنید",https://divar.ir/v/AYTkYuQx,1600000,,,chair-bench,marketplace,['https://s100.divarcdn.com/static/pictures/1676731378/AYTkYuQx.webp'],تهران,شمیران‌نو,AYTkYuQx
47,ماشین لباسشویی ال جی 7کیلویی,ماشین لباسشویی ال جی 7کیلویی سالم و تمیز و بشرط تست,https://divar.ir/v/wYuXTQZU,5800000,,,washing-machines,personal,"['https://s100.divarcdn.com/static/pictures/1676731374/wYuXTQZU.webp', 'https://s100.divarcdn.com/static/pictures/1676731374/wYuXTQZU.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731374/wYuXTQZU.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731374/wYuXTQZU.3.webp']",تهران,آذری,wYuXTQZU
48,فروش زاموفیلیا سبز,"گیاه زاموفیلیا سبز


قیمت 70تومان
آدرس گلخانه اتوبان بسیج بلوار هجرت هنرستان معراج",https://divar.ir/v/gYfd-GPi,70000,,,natural-plants,marketplace,"['https://s100.divarcdn.com/static/pictures/1676731372/gYfd-GPi.webp', 'https://s100.divarcdn.com/static/pictures/1676731372/gYfd-GPi.1.webp']",تهران,قصر فیروزه ۱,gYfd-GPi
49,دینام کولر موتوژن,"یک عدد دینام کولر برند موتوژن اکبند هنوز ازش استفاده نشده در عکس معلومه همه چی..
زیرقیمت گذاشتم قیمت آکبندهمین بالاترازاینهاس..",https://divar.ir/v/wYwH7umq,650000,,,water-cooler,personal,"['https://s100.divarcdn.com/static/pictures/1676731373/wYwH7umq.webp', 'https://s100.divarcdn.com/static/pictures/1676731373/wYwH7umq.1.webp']",تهران,ظهیرآباد,wYwH7umq
50,بوفه چوب,"بوفه چوب
هالوژن دار
دور شیشه مغزی کار شده",https://divar.ir/v/wYwLLMzD,3500000,,,buffet-showcases,personal,"['https://s100.divarcdn.com/static/pictures/1676731374/wYwLLMzD.webp', 'https://s100.divarcdn.com/static/pictures/1676731374/wYwLLMzD.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731374/wYwLLMzD.2.webp']",تهران,پلیس,wYwLLMzD
51,میز منشی ام دی اف ترک,میز منشی درحد نو ام دی اف ترک سوبل شده با الیت بسیار محکم و کاربردی طول میز ۱۵۰ سانتی متر طول قسمت برگشت میز ۱۲۰ سانتی متر,https://divar.ir/v/wYMTBuN3,2500000,,,office-decoration,personal,"['https://s100.divarcdn.com/static/pictures/1676731371/wYMTBuN3.webp', 'https://s100.divarcdn.com/static/pictures/1676731371/wYMTBuN3.1.webp']",تهران,پاسداران,wYMTBuN3
52,اجاق گاز فردار سینجر,اجاق گاز فردار سالم,https://divar.ir/v/wYwLbMHu,3300000,,,oven-baking-appliances,personal,['https://s100.divarcdn.com/static/pictures/1676731373/wYwLbMHu.webp'],تهران,خلیج فارس,wYwLbMHu
53,جای سیب زمینی و پیاز استیل,جای سیب زمینی و پیاز استیل در حد نو,https://divar.ir/v/wYwLbMUo,100000,,,container-organizers,personal,"['https://s100.divarcdn.com/static/pictures/1676731372/wYwLbMUo.webp', 'https://s100.divarcdn.com/static/pictures/1676731372/wYwLbMUo.1.webp']",تهران,خاک سفید,wYwLbMUo
54,مبل راحتی ۷ نفره همراه با میزعسلی,"مبل هفت نفره 
میز وسط و سه عدد عسلی
جنس بسیار محکم و سالم",https://divar.ir/v/wYwLrLPI,3000000,,,furniture,personal,"['https://s100.divarcdn.com/static/pictures/1676731372/wYwLrLPI.webp', 'https://s100.divarcdn.com/static/pictures/1676731372/wYwLrLPI.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731372/wYwLrLPI.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731372/wYwLrLPI.3.webp']",تهران,پیروزی,wYwLrLPI
55,تخت خواب مدل سرو,"(عالی ترین کیفیت را با اسپرلوس استار تجربه کنید)

 تولید و پخش انواع تخت و تشک به صورت مستقیم و بدون واسطه از اسپرلوس استار

دارای بسته بندی مخصوص 

کارها دارای رنگ بندی هستند.

تخت ۱ نفره مدل سرو بدون کشو همراه با کفی و قید دوبل ۳۰ سانتی = 1450

تخت ۲ نفره مدل سرو بدون کشو همراه با کفی و قید دوبل ۳۰ سانتی = 2150

یک جفت کشو زیر تخت در صورت نیاز به صورت جداگانه = 600

ست کامل تخت خواب (درصورت نیاز به صورت مجزا) محاسبه میگردد.

تمامی کارها شرکتی و با کیفیت عالی هستند.

جنس تخت خواب ها ملامینه و ضدخش و ام دی اف هستند.

تشک یکنفره = 850 به بالا
تشک دونفره = 1300 به بالا

طبقات و نصب توافق با راننده 

توجه = قیمت درج شده برای تخت خواب بدون کشو می باشد.

برای دیدن مدل های بیشتر پیام دهید.

قیمت مناسب = کیفیت عالی 

تبلیغ ما کیفیت ما است.

ارسال به تمامی نقاط کشور

 تسویه درب منزل

پاسخ‌گویی ۲۴ ساعته

( هیچ کالایی بی دلیل ارزان نیست )",https://divar.ir/v/gY0OdHwJ,1450000,,,bed-service,marketplace,"['https://s100.divarcdn.com/static/pictures/1676731369/gY0OdHwJ.webp', 'https://s100.divarcdn.com/static/pictures/1676731369/gY0OdHwJ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731369/gY0OdHwJ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731369/gY0OdHwJ.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731369/gY0OdHwJ.4.webp']",تهران,نعمت‌آباد,gY0OdHwJ
56,مبل راحتی مدل چستر قایقی,"مبل راحتی کم جا            استفاده از چوب رس           ست هفت نفره ترکیب۳+۲+۱+۱قابل تغیر             استفاده از اسفنج ۲۵کیلو ویژه در تمام کار          شما سروران لایق بهترین ها هستید          انتخاب رنگ پارچه به سلیقه شما میباشد                ساعت بازدید ۱۰:۳۰الی ۲۱                     امکان بازدید از مراحل تولید 

با تشکر از سایت زحمت کش دیوار",https://divar.ir/v/wYJV35kX,3400000,,,furniture,marketplace,"['https://s100.divarcdn.com/static/pictures/1676731368/wYJV35kX.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYJV35kX.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYJV35kX.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYJV35kX.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYJV35kX.4.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYJV35kX.5.webp']",تهران,شهید رجایی,wYJV35kX
57,کاناپه,کاناپه هفت نفره,https://divar.ir/v/wYwL7D7W,2500000,,,furniture,personal,"['https://s100.divarcdn.com/static/pictures/1676731368/wYwL7D7W.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYwL7D7W.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYwL7D7W.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731368/wYwL7D7W.3.webp']",تهران,پیروزی,wYwL7D7W
58,مجسمه اسب دکورى,مجسمه دکورى سالم,https://divar.ir/v/wYwDbPOm,250000,,,figurines,personal,"['https://s100.divarcdn.com/static/pictures/1676731363/wYwDbPOm.webp', 'https://s100.divarcdn.com/static/pictures/1676731363/wYwDbPOm.1.webp']",تهران,تهران‌سر,wYwDbPOm
59,میز تلویزیون شرکتی,بسیار تمیز در حد آکبند ،شرکت پارسیان ،ضد خش، قابلیت نسب تلویزیون روی دیواره و روی میز,https://divar.ir/v/wYwL7HCE,1500000,,,tv-stand,personal,"['https://s100.divarcdn.com/static/pictures/1676731362/wYwL7HCE.webp', 'https://s100.divarcdn.com/static/pictures/1676731362/wYwL7HCE.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731362/wYwL7HCE.2.webp']",تهران,حشمتیه,wYwL7HCE
60,تازه تمام کردم با دار و لوازم تابلو,فرش ابریشم و پشم مخلوط می باشد کلیه لوازم و دار فرش یکجا فروخته میشود لطفاً فقط مصرف کننده تماس بگیرد قیمت هم مقدور می باشد فقط لطف کنید تماس بگیرید چت جوابگو نمی باشم,https://divar.ir/v/wYwDrwl1,2300000,,,pictorial-carpet,personal,"['https://s100.divarcdn.com/static/pictures/1676731357/wYwDrwl1.webp', 'https://s100.divarcdn.com/static/pictures/1676731357/wYwDrwl1.1.webp']",تهران,خانی‌آباد نو,wYwDrwl1
61,سبد پلاستیکی ست 3 عددی,"کارکرده هستن اما کاملا سالم

عرض و طول سبد بزرگ 25 سانت و ارتفاع 10 سانت، دوتای دیگه به نسبت کوچیک‌تر هستن همونطور که داخل تصویر آگهی مشخصه",https://divar.ir/v/wYwDLo5C,60000,,,containers,personal,"['https://s100.divarcdn.com/static/pictures/1676731357/wYwDLo5C.webp', 'https://s100.divarcdn.com/static/pictures/1676731357/wYwDLo5C.1.webp']",تهران,فلاح,wYwDLo5C
62,رنگ ثابت و  زیبا,به دلیل جابه‌جایی مجبورم بفروشم,https://divar.ir/v/wYwL7H1Y,1500000,,,chandeliers,personal,"['https://s100.divarcdn.com/static/pictures/1676731355/wYwL7H1Y.webp', 'https://s100.divarcdn.com/static/pictures/1676731355/wYwL7H1Y.1.webp']",تهران,میدان حر,wYwL7H1Y
63,مبل راحتی,"۲ عدد مبل راحتی تک نفره 
فروش تکی نداریم",https://divar.ir/v/wYwLLHoz,3000000,,,furniture,personal,"['https://s100.divarcdn.com/static/pictures/1676731351/wYwLLHoz.webp', 'https://s100.divarcdn.com/static/pictures/1676731351/wYwLLHoz.1.webp']",تهران,شهران شمالی,wYwLLHoz
64,مدل +فرانسوی با نهارخوری,"به نام خداوند مهربان

_➕مبلمان مدل فرانسوی

 ۷نفره همراه نهارخوری ۸نفره با طرحی شیک متناسب افرادشیک پسند و همچنین جهیزیه ی نوعروسان 
تمام چوب راش و پارچه ی شانل درجه یک
تشک دوبل با فوم ۱۳سانتی 
 

_➕فروش بی واسطه،مستقیم و مقرون بصرفه را با بالاترین کیفیت تجربه کنید.
با تشکر ازسایت دیوار",https://divar.ir/v/wYRVZnXZ,30000000,,,furniture,marketplace,"['https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.4.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.5.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.6.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.7.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.8.webp', 'https://s100.divarcdn.com/static/pictures/1676731348/wYRVZnXZ.9.webp']",تهران,یافت‌آباد,wYRVZnXZ
65,اجاق گاز صفحه یی دو شعله,"یک عدد اجاق گاز صفحه یی دو شعله صفحه شیشه یی برند اخوان
شیشه سکوریتی هشت میل نشکن مقاوم 
 سالم و تمیز 
۴۵ در ۳۲",https://divar.ir/v/wYwL7F59,700000,,,oven-baking-appliances,personal,"['https://s100.divarcdn.com/static/pictures/1676731349/wYwL7F59.webp', 'https://s100.divarcdn.com/static/pictures/1676731349/wYwL7F59.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731349/wYwL7F59.2.webp']",تهران,تهرانپارس غربی,wYwL7F59
66,تخت خواب و میز تحریر پسرانه نوجوان,"تخت از برند آپادانا به همراه میز تحریر در حد نو و سالم
پسرانه و مناسب نوجوان",https://divar.ir/v/wYwLrFdG,5000000,,,bed-service,personal,"['https://s100.divarcdn.com/static/pictures/1676731347/wYwLrFdG.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwLrFdG.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwLrFdG.2.webp']",تهران,پاسداران,wYwLrFdG
67,اجاق گاز استیل الکتروسان,"با سلام
۵ شعله
تمام استیل
دارای فر، شعله‌زمان‌دار، جوجه‌گردان

دوست عزیز، تعویض ندارم، پیامک هم پاسخگو نیستم. فقط تماس و چت، تخفیف بسیار جزئی.",https://divar.ir/v/wYwDLuWH,4300000,,,oven-baking-appliances,personal,"['https://s100.divarcdn.com/static/pictures/1676731347/wYwDLuWH.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwDLuWH.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwDLuWH.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwDLuWH.3.webp']",تهران,شهران شمالی,wYwDLuWH
68,کلا چوب حتی سلفون روش کنده نشده مناسب جهیزیه,آینه کنسول اسپرت و خیلی شیک ومدرن,https://divar.ir/v/wYwL7ESZ,650000,,,buffet-showcases,personal,"['https://s100.divarcdn.com/static/pictures/1676731347/wYwL7ESZ.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwL7ESZ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwL7ESZ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731347/wYwL7ESZ.3.webp']",تهران,ستارخان,wYwL7ESZ
69,سرویس تخت خواب mdf,"تخت خواب یکنفره ۱۲۰*۲۰۰ همراه دو عدد کشو
دراور پاتختی پاف و تشک خوش خواب",https://divar.ir/v/wYvj1ZlQ,5000000,,,bed-service,personal,"['https://s100.divarcdn.com/static/pictures/1676731342/wYvj1ZlQ.webp', 'https://s100.divarcdn.com/static/pictures/1676731342/wYvj1ZlQ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731342/wYvj1ZlQ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731342/wYvj1ZlQ.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731342/wYvj1ZlQ.4.webp']",تهران,جنت‌آباد مرکزی,wYvj1ZlQ
70,یخچال و فریزر اسنوا۲۸فوت مدل۸۱۰,"کاملا سالم به شرط سلامت
بدون برفک
هوشمند
جادار و تمیز
تخفیف خوب پای معامله",https://divar.ir/v/wYwLrD9f,7350000,,,refrigerator-freezer,personal,"['https://s100.divarcdn.com/static/pictures/1676731341/wYwLrD9f.webp', 'https://s100.divarcdn.com/static/pictures/1676731341/wYwLrD9f.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731341/wYwLrD9f.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731341/wYwLrD9f.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731341/wYwLrD9f.4.webp']",تهران,عبدل‌آباد,wYwLrD9f
71,مبل راحتی هیروشیما,"به نام خالق یکتا

مبلمان مانیا با بهترین کیفیت و نازلترین قیمت در بازار


مدل کنزو ست هشت نفره با ترکیب ۳/۲/۱/۱


کف کاراسفنج ۳۵ کیلویی البرز(بهترین کیفیت)

رنگبندی به دلخواه شما عزیزان

چوب روسی کوره ای

پایه فلزی ابکاری شده رنگ ثابت

رنگبندی پارچه به دلخواه شما میباشد

ارائه خدمات پس از فروش

 آدرس

 شهرک ولیعصر خیابان سپیده جنوبی جنب خط آهن خیابان مهر گاراژ رفیعی پلاک ۱ 

با تشکر از دیوار",https://divar.ir/v/AYhC5KAk,10000000,,,furniture,marketplace,"['https://s100.divarcdn.com/static/pictures/1676731337/AYhC5KAk.webp', 'https://s100.divarcdn.com/static/pictures/1676731337/AYhC5KAk.1.webp', 'https://s100.divarcdn.com/static/pictures/1676731337/AYhC5KAk.2.webp', 'https://s100.divarcdn.com/static/pictures/1676731337/AYhC5KAk.3.webp', 'https://s100.divarcdn.com/static/pictures/1676731337/AYhC5KAk.4.webp', 'https://s100.divarcdn.com/static/pictures/1676731337/AYhC5KAk.5.webp', 'https://s100.divarcdn.com/static/pictures/1676731337/AYhC5KAk.6.webp']",تهران,شهرک ولیعصر,AYhC5KAk
72,آینه و کنسول,سالمه چند لکه روی میز داره .چوبی هستش,https://divar.ir/v/wYwLLDC4,360000,,,buffet-showcases,personal,['https://s100.divarcdn.com/static/pictures/1676731337/wYwLLDC4.webp'],تهران,طیب,wYwLLDC4
73,تشک کودک طبی فنری ردیال اصل,کاملا سالم و تمیز درابعاد ۱۳۰در۷۰در حدنو خیلی کم استفاده شده,https://divar.ir/v/wYwLrCpt,300000,,,mattress,personal,['https://s100.divarcdn.com/static/pictures/1676731338/wYwLrCpt.webp'],تهران,ستارخان,wYwLrCpt
74,مبل آفیس,"هفت نفره
3+2+1+1
کلاف چوب روس 
نشیمن فوم سرد

خریداز درب کارگاه 
ارسال به سراسر ایران

بیش از11مدل متنوع 
امکان بازدید ازخط تولید 

شما بهترینید ولایق بهترینها هستین 
مبلمان مجلل همه روزه از ساعت 9صبح تا9شب درخدمت شماست",https://divar.ir/v/wY6S6KqY,10000000,,,furniture,marketplace,['https://s100.divarcdn.com/static/pictures/1676731335/wY6S6KqY.webp'],تهران,شهید رجایی,wY6S6KqY
