,title,description,web_url,price,rent,credit,category,business_type,images,city,district,token
26,دامپزشکی سیار،ویزیت در محل,"انجام کلیه امور درمانی (سگ و گربه) در محل
ویزیت
واکسیناسیون
انگل تراپی
صدور شناسنامه
.........
در محل
با ۶ سال سابقه فعالیت در کلینک ها و بیمارستان های مختلف
با پایین ترین تعرفه",https://divar.ir/v/wYwbwJyD,,,,entertainment,personal,[],تهران,دهکده المپیک,wYwbwJyD
27,پانسیون گربه در محیط کاملن آرام و تمیز,"پانسیون خانگی در منزل محدوده قلهک 
همراه با غذای رویال کنین و امکانات بازی گربه و پوچ و تشویقی 
محیط دارای تصفیه هوا 
(شناسنامه گربه جهت بررسی واکسن ها همراه باشد) 
هزینه نگهداری :
گربه ٥٠٠ هزار تومان روزی 

ما عاشق گربه ها میباشیم 
خرید و فروش نداریم .",https://divar.ir/v/wYof5-x4,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676685468/wYof5-x4.webp', 'https://s100.divarcdn.com/static/pictures/1676685468/wYof5-x4.1.webp', 'https://s100.divarcdn.com/static/pictures/1676685468/wYof5-x4.2.webp', 'https://s100.divarcdn.com/static/pictures/1676685468/wYof5-x4.3.webp', 'https://s100.divarcdn.com/static/pictures/1676685468/wYof5-x4.4.webp']",تهران,قلهک,wYof5-x4
28,پخش مستقیم انواع خاک گربه گرانول شده جاذب 600٪,"*** لینک خرید مستقیم از دیجیکالا در بالای آگهی درج شده است ***

پخش بدون‌ واسطه انواع خاک گربه گرانول شده


خرید مستقیم انواع خاک گربه گرانول شده از دیجیکالا

با جذب 600٪ رطوبت

بدون‌گرد و غبار

ضدعفونی شده

***پرداخت درب منزل***

***ارسال به سراسر کشور***


توجه : 
جهت خرید عمده‌ پیام دهید، برای خرید تکی لطفا به دیجیکالا مراجعه کنید . لینک در بالای اگهی موجود است.


*** لینک خرید مستقیم از دیجیکالا در بالای آگهی درج شده است ***",https://divar.ir/v/wYp1S_pe,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676673997/wYp1S_pe.webp', 'https://s100.divarcdn.com/static/pictures/1676673997/wYp1S_pe.1.webp', 'https://s100.divarcdn.com/static/pictures/1676673997/wYp1S_pe.2.webp', 'https://s100.divarcdn.com/static/pictures/1676673997/wYp1S_pe.3.webp']",تهران,سعادت‌آباد,wYp1S_pe
29,اصلاح آرایشگر حیوانات سگ وگربه(درمنزل شما ),"(((به نام خداونده بخشنده مهربان )))

بالوازم پیشرفته کاملا حیوانی اصل 

(اصلاح آرایشگر حیوانات سگ وگربه درمنزل شما 
 نژاد کوچک ۲۵۰تومن)

(درصورت گره ونمد افزایش قیمت دارد)

(نژادهای بزرگ افزایش قیمت دارد )

(ناخن وکیسه مقعدی هم افزایش قیمت دارد )


(فقط داخل تهران )

(لطفا فقط فقط زنگ یاپیام بدید )باتشکر

(چت دیوار ممنوع ⛔️⛔️⛔️⛔️⛔️)",https://divar.ir/v/wY6F8KAf,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676673611/wY6F8KAf.webp'],تهران,افسریه,wY6F8KAf
30,پانسیون و نگهداری سگ,"هتل پانسیون وی ای پی 
شعبه جدید مجموعه پت شاپ ایران
با خدمات ویژه برای باشگاه مشترکین
شامل:
نگهداری ویژه و دوربین مداربسته، ارسال عکس و فیلم هرلحظه
پت سرویس رایگان داخل محدوده
آموزش مقدماتی، گارد و…
گرومینگ و کوتاهی ناخن 
کافی شاپ 
منوی غذایی طبق درخواست
محدوده سعادت آباد",https://divar.ir/v/wYvPbSIM,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676669622/wYvPbSIM.webp', 'https://s100.divarcdn.com/static/pictures/1676669622/wYvPbSIM.1.webp']",تهران,سعادت‌آباد,wYvPbSIM
31,کلاه عمده,"تولید و تامین‌کلاه عمده 

شماره تماس بزارید تا مدل های بیشتر با قیمت ببینید",https://divar.ir/v/wYs_vJR-,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.1.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.2.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.3.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.4.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.5.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.6.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.7.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.8.webp', 'https://s100.divarcdn.com/static/pictures/1676668996/wYs_vJR-.9.webp']",تهران,بازار,wYs_vJR-
32,فروش عمده استخر بادى آبى و توپ اینتکس58924-57412,"فروش استخر هاى بورسى ٨٦سانتى و ١١٤سانتى

استخر 58924:استخر حلقه ٣رنگى-سایز:٨٦سانتى*٢٥سانتى

استخر57412:استخر حلقه٣رنگى-سایز:١١٤سانتى*٢٥سانتى

فروش عمده و کانتینرى استخر بادى",https://divar.ir/v/wYvX7wNq,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676666772/wYvX7wNq.webp', 'https://s100.divarcdn.com/static/pictures/1676666772/wYvX7wNq.1.webp', 'https://s100.divarcdn.com/static/pictures/1676666772/wYvX7wNq.2.webp']",تهران,پونک,wYvX7wNq
33,نصب بازی اکانت پلی استیشن PS4 PS5,"✅ نصب بازی بدون بن و باز شدن کنسول
✅ نصب بازی اکانت و پلاس قانونی و هکی
✅ نصب جدیدترین بازی ها با آخرین آپدیت
✅ نصب دیتا اصلی بازی های PlayStation 5
————————————————————————
PS4 PlayStation 4 ☑️
☑️ ۵ انتخاب + ۵ رندوم ۹۰۰,۰۰۰ تومان
☑️ ۱۰ انتخاب + فول رندوم از ۱,۲۰۰,۰۰۰ تومان
———————————————————————
PS5 PlayStation 5 ⚪
⚪ ۵ انتخاب + فول رندوم ۹۰۰,۰۰۰ تومان
⚪ ۱۰ انتخاب + فول رندوم از ۱,۲۰۰,۰۰۰ تومان
———————————————————————
⭕ نصب بازی به صورت کپی خور انجام نمیشود
⭕ چت دیوار پاسخگو نیستم، لطفا تماس بگیرید
—————————————————————————",https://divar.ir/v/wYxImmGr,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.webp', 'https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.1.webp', 'https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.2.webp', 'https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.3.webp', 'https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.4.webp', 'https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.5.webp', 'https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.6.webp', 'https://s100.divarcdn.com/static/pictures/1676680173/wYxImmGr.7.webp']",تهران,فلاح,wYxImmGr
34,لیف عروسکی,لیف های عروسکی وبرای حمام وستان فقط تماس,https://divar.ir/v/wYunIJHp,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676661556/wYunIJHp.webp', 'https://s100.divarcdn.com/static/pictures/1676661556/wYunIJHp.1.webp', 'https://s100.divarcdn.com/static/pictures/1676661556/wYunIJHp.2.webp', 'https://s100.divarcdn.com/static/pictures/1676661556/wYunIJHp.3.webp', 'https://s100.divarcdn.com/static/pictures/1676661556/wYunIJHp.4.webp', 'https://s100.divarcdn.com/static/pictures/1676661556/wYunIJHp.5.webp']",تهران,عبدل‌آباد,wYunIJHp
35,نصب انواع بازی روی کنسول,"نصب جدیدترین بازی ها روی کنسول شما در کمترین زمان  
xbox
ps4
ps5
پی اس ۴ کپی خور ۵۰۰ گیگ بازی ها تماما انتخابی ۴۰۰ تومان
کپی خور ۱ ترابایت بازی انتخابی ۴۵۰ تومان 
 برای کپی خور کردن دستگاه باید ورژن دستگاه شما ۹ یا کمتر از ۹ باشد.
نصب بازی اکانت هکی با ۵ بازی انتخابی و مابقی به صورت رندوم ۱۲۰۰هزارتومان 
نصب بازی روی انواع ایکس باکس
تعمیرات  انواع دسته کنسول ها
با یکبار‌ امتحان، مشتری دائم ما میشوید.
خیابان پیروزی خیابان مقداد بعد از فلکه سوم نبش کوچه روانبخش گیم نت دیاموند",https://divar.ir/v/wYh_BCCf,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676660060/wYh_BCCf.webp'],تهران,ائمه اطهار,wYh_BCCf
36,نصب بازی xbox,"انواع بازی های روز و ارشیو 
اشتراک قانونی تمامی بازی های ایکس باکس ظرفیت کامل 
اشتراک گیم پس آلتیمیت دوماهه ۲۴۰ چهارماهه ۳۹۰
پی اس ۴     290
وان و اس و ایکس 350
سری اس (بازیهای نسل ۹)  390
سری ایکس (بازیهای نسل ۹) 450
پی اس ۴ همان روز و ایکس باکس نهایتا ۱ روزه انجام میشود

انتهای خیابان اشرفی اصفهانی، بالاتر از نیایش، خیابان طالقانی، کوچه شفیع زاده، پلاک ۵،واحد ۱  لوکیشن دقیق است

همه روزه از ساعت ۱۱ صبح تا ۱۱ شب (حتی ایام تعطیل).",https://divar.ir/v/wYZHyuzj,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.webp', 'https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.1.webp', 'https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.2.webp', 'https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.3.webp', 'https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.4.webp', 'https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.5.webp', 'https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.6.webp', 'https://s100.divarcdn.com/static/pictures/1676659762/wYZHyuzj.7.webp']",تهران,پونک,wYZHyuzj
37,اجاره بازی ps4 و ps5 بدون نیاز به کارت ملی,۹۰ درصد بازی‌های ps4 و ps5 رو اجاره می‌دم و نیازی نیست مدرکی مثل کارت‌ملی بهم بدید.,https://divar.ir/v/wYvXZQTp,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676659366/wYvXZQTp.webp'],تهران,سعادت‌آباد,wYvXZQTp
38,ترولهای اورجینال,"ترولهای اورجینال 
برند دام و روس و چین و کوری....",https://divar.ir/v/wYvv3tIy,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.webp', 'https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.1.webp', 'https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.2.webp', 'https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.3.webp', 'https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.4.webp', 'https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.5.webp', 'https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.6.webp', 'https://s100.divarcdn.com/static/pictures/1676655879/wYvv3tIy.7.webp']",تهران,سبلان,wYvv3tIy
39,تعمیرات دسته xbox .ps3.ps4.ps5,"سلام دوستان عزیز
تعمییرات تخصصی دسته و کنسول بازی 
xbox 360.xbox one.xbox s.ps3.ps4.ps5

دارای مهلت تست
بهترین قطعات بازار 
کیفیت خوب 
شما می توانید پیام و سوالات خودتون رو در چت دیوار برای اینجانب ارسال کنید 

خدمات و سرویس همه کنسول های روز دنیا",https://divar.ir/v/wYvjY2bw,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676655651/wYvjY2bw.webp', 'https://s100.divarcdn.com/static/pictures/1676655651/wYvjY2bw.1.webp', 'https://s100.divarcdn.com/static/pictures/1676655651/wYvjY2bw.2.webp', 'https://s100.divarcdn.com/static/pictures/1676655651/wYvjY2bw.3.webp', 'https://s100.divarcdn.com/static/pictures/1676655651/wYvjY2bw.4.webp', 'https://s100.divarcdn.com/static/pictures/1676655651/wYvjY2bw.5.webp', 'https://s100.divarcdn.com/static/pictures/1676655651/wYvjY2bw.6.webp']",تهران,بازار,wYvjY2bw
40,نصب بازی ps4 - ps5 - xbox one - xbox s - xbox x,"ps4/ps5
*نصب بازی اکانتی*
ظرفیت 1 (افلاین)
ظرفیت 2 (انلاین و افلاین)
ظرفیت 3 (انلاین)

*نصب بازی کپی خور*
500G بازی انتخابی 300 تومان
1tra بازی انتخابی 350 تومان

نصب تمامی بازی های پلی استیشن به صورت اکانت online & offline و ظرفیت قانونی و هکی
( تضمین مادام العمر )
نصب دیتا تمامی بازی ها با اخرین اپدیت موجود میباشد

xbox
نصب بازی xbox افلاین ( اپدیت جدید لیست بازی ها )
xbox one
1tr : 400/000 تومان
gig500 : 350.000 تومان
xbox s/x
1tr x : 500.000
gig500 s : 400.000 تومان

تعمیر انواع کنسول ها و دسته ها به صورت تخصصی

ادرس :شهرک گلستان (شهرک راه اهن) میدان اتریش خیابان بنفشه 10 پاساژ باران پلاک 445",https://divar.ir/v/wYvTILm5,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676655079/wYvTILm5.webp', 'https://s100.divarcdn.com/static/pictures/1676655079/wYvTILm5.1.webp', 'https://s100.divarcdn.com/static/pictures/1676655079/wYvTILm5.2.webp']",تهران,شهرک راه‌آهن,wYvTILm5
41,طراحی و ساخت دیواره های سنگنوردی ، صخره نوردی,"طراحی و ساخت دیواره های سنگنوردی برای سالن های ورزشی ، مدارس ، مهدهای کودک ، منازل و استخرها
بافت تور طنابی
طراحی و ساخت بازی های ترکیبی چوب و طناب یا هوم جیم
انواع گیره و حجم سنگنوردی
ساخت تاب های سبدی
زیپ لاین
دکورهای تفریحی و ورزشی منازل
تولید تشک ورزشی",https://divar.ir/v/wYvH35yM,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676649479/wYvH35yM.webp', 'https://s100.divarcdn.com/static/pictures/1676649479/wYvH35yM.1.webp', 'https://s100.divarcdn.com/static/pictures/1676649479/wYvH35yM.2.webp', 'https://s100.divarcdn.com/static/pictures/1676649479/wYvH35yM.3.webp', 'https://s100.divarcdn.com/static/pictures/1676649479/wYvH35yM.4.webp', 'https://s100.divarcdn.com/static/pictures/1676649479/wYvH35yM.5.webp']",تهران,شمس‌آباد,wYvH35yM
42,استدیو,"وکال ۱۵۰
میکس مستر ۸۰۰ 
اهنگسازی ۱ به بالا

با بهترین امکانات
 بازدهی عالی
کیفیت برای ما خیلی مهمه 
تمام تلاش ما برای بهترین پروژس",https://divar.ir/v/wYvLGjxW,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676645529/wYvLGjxW.webp', 'https://s100.divarcdn.com/static/pictures/1676645529/wYvLGjxW.1.webp']",تهران,تهرانپارس غربی,wYvLGjxW
43,اجاره رنت کرایه ps4 و ps5 پی اس فور و پی اس فایو,"باسلام ب دوستان
سرگرمی و فراعت خودرا ازما بخواهید با ۵ سال سابقه کاری
اجاره دستگاه روزانه هفتگی ماهیانه
ps4 
ps5 
بابازی های جذاب و دوست داشتنی 2021,2022,2023
pes
فیفا
کراش
وتمامی بازی ها و....
مدارک مورد نیاز: داشتن سه مدارک معتبر ،کارت ملی هوشمند و کارت ماشین اوشمند بنام یک نفر و یک کارت شناسایی دیگر
برای کسب اطلاعات بیشتر تماس بگیرید.",https://divar.ir/v/wY2hDsfx,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676643270/wY2hDsfx.webp', 'https://s100.divarcdn.com/static/pictures/1676643270/wY2hDsfx.1.webp']",تهران,تهرانپارس شرقی,wY2hDsfx
44,استخر خصوصی دنا اسپرت **,"با سلام، استخر خصوصی دنا اسپرت سانس های خصوصی مناسب برای شنا همراه اعضای خانواده یا کلاس های شنای دسته جمعی مدرسه ارائه میدهد. در تمام طول سانس استخر ، سونای خشک و بخار، جکوزی آب گرم و سرد به همراه رختکن ها تنها در اختیار شما و همراهانتان قرار خواهد داشت.
هر سانس یک ساعت و 15 دقیقه می باشد. 
هزینه برای هر سانس یک و دویست 
بهترین فرصت برای شنا همراه عزیزان و خانواده در وسط تهران. ستارخان
تلفن تماس ***********  آقای هاشمی

*********** هاشمی

@DenaSportPool",https://divar.ir/v/wYaDEAPj,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676641682/wYaDEAPj.webp', 'https://s100.divarcdn.com/static/pictures/1676641682/wYaDEAPj.1.webp', 'https://s100.divarcdn.com/static/pictures/1676641682/wYaDEAPj.2.webp', 'https://s100.divarcdn.com/static/pictures/1676641682/wYaDEAPj.3.webp']",تهران,صادقیه,wYaDEAPj
45,همستر کمپل سفید قهوه ای,"شناسنامه دار
فیلم و عکس در سایت ما موجود است
انواع لوازم نیز موجود است",https://divar.ir/v/QY99UmUl,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676637574/QY99UmUl.webp', 'https://s100.divarcdn.com/static/pictures/1676637574/QY99UmUl.1.webp', 'https://s100.divarcdn.com/static/pictures/1676637574/QY99UmUl.2.webp', 'https://s100.divarcdn.com/static/pictures/1676637574/QY99UmUl.3.webp', 'https://s100.divarcdn.com/static/pictures/1676637574/QY99UmUl.4.webp']",تهران,آجودانیه,QY99UmUl
46,نصب بازی_PS4_کپی خور,"نصب تمامی بازی ها به روش کپی خور از ورژن ۵.۰۵ تا ورژن ۹
نصب بازی ها از سال ۲۰۱۰ تا سال ۲۰۲۲ با آخرین آبدیت و بسته الحاقی(DLC) انجام می‌شود.
بیش از ۷۰۰ عنوان بازی نایاب و کم یاب و تخصصی.
جهت استفاده از کپی خور ورژن دستگاه باید نهایتا تا ۹ و یا پایین تر باشد.
از طریق آدرس زیر ورژن را چک کنید:
Setting/System/System Software
خط دوم عددی که می‌بینید ورژن دستگاه شما می باشد.
هزینه نصب بازی: 
۵۰۰ گیگ فول گیم(۷ الی ۱۰ بازی) ۲۶۰ تومان
یک ترا بایت فول گیم(۱۵ الی ۲۰ بازی) ۳۲۰ تومان 
نصب برنامه(هاست) رایگان میباشد.
*********************************************
خدمات خرید و فروش و تعمیرات تمامی کنسول های بازی و دسته بصورت تخصصی با کمترین هزینه انجام می‌شود.
انصاری:
***********",https://divar.ir/v/gYGCqe7d,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676634626/gYGCqe7d.webp', 'https://s100.divarcdn.com/static/pictures/1676634626/gYGCqe7d.1.webp']",تهران,میدان انقلاب,gYGCqe7d
47,هدیه,"بهترین و متفاوت ترین و ماندگار ترین هدیه برا کسی که دوسش داری
حتی بهترین هدیه به خودت 
متن…
شعر…
آهنگ…
دلنوشته…
و
و هرچیزی که علاقه داری
به خط نستعلیق",https://divar.ir/v/wYqPDFqf,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676632802/wYqPDFqf.webp', 'https://s100.divarcdn.com/static/pictures/1676632802/wYqPDFqf.1.webp']",تهران,ونک,wYqPDFqf
48,سفارش چهره(هدیه به عزیزانتان) طبیعت حیوانات,"شما میتونید با سفارش چهره عزیزانتون که یک هدیه  متفاوت هست اونا رو خوشحال کنید و یا اینکه طبیعت یا منظره خاصی مد نظرتون هست و همینطور حیوانات خونگی، با دو تکنیک سیاه و پاستل
در خدمت شما عزیزان هستم..
در ضمن سفارش شما حدود یک ۴ الی یک هفته طول میکشه که آماده بشه 
از تمام مراحل برای شما عکس و ویدئو ارسال میشه",https://divar.ir/v/wYv_Rk-w,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.1.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.2.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.3.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.4.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.5.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.6.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.7.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.8.webp', 'https://s100.divarcdn.com/static/pictures/1676628762/wYv_Rk-w.9.webp']",تهران,آرژانتین,wYv_Rk-w
49,استودیو (استدیو) آهنگسازی و ضبط صدا,"استودیو کاملا مجهز و تخصصی ضبط و تولید موسیقی از ۰ تا ۱۰۰
انواع خدمات از جمله : ترانه و ملودی ، ضبط ، تنظیم ، میکس و مسترینگ ، کاور ،تیزر یا موزیک ویدیو و پخش سراسری موسیقی
در سبک های مختلف (پاپ ، رپ ، R&B و ...)
آموزش آهنگسازی و میکس .
آموزش صدا سازی و خوانندگی به روش CVT آمریکا .
آموزش گیتار و پیانو به صورت آکادمیک با اساتید با سابقه .
                      *جهت اطلاعات بیشتر تماس بگیرید*",https://divar.ir/v/wYuKd14X,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676623539/wYuKd14X.webp'],تهران,اقدسیه,wYuKd14X
50,نصب بازی کپی خور کردن ابدیت ps3 ps2 psp xbox360,"$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$

.....  نصب بازی.       کپی خر کردن.        ابدیت.


 PS4.   PS3.   PS2.  PSP.   XBOX360 ......


بازیا به صورت نصب بر روی خود کنسول انجام میشود


ادرس 

خ امین یا زهدی

پایین تر از  تپه سمت راست دکتر موبایل",https://divar.ir/v/wYv4FXiz,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676622349/wYv4FXiz.webp'],تهران,جوادیه تهرانپارس,wYv4FXiz
51,تعمیر دسته و کنسول بازی ps5 ps4 ps3 ps2 psp xbox,"تعمیر دسته و دستگاه

PS5.   PS4.   PS3.  PS2.  PS1. PSP. XBOX

 تعمیر CPU

تعمیر دور فن

تعمیر خاموشی ناگهانی دستگاه

تعمیر دسته برد سوکت شارژ

تعویض و تعمیر فلت  شارژ

تعویض فلت برد یا ریبون

تعویض یا تعمیر شوک یا انالوگ 

تعمیر تمامی موارد دسته و کنسول های بازی


ادرس سر راسته خ امین یا زهدی


  سر تپه سابق سمت راست  نمایندگی اسنووا

         (((   و دکتر موبایل. ))))))

طابلو هواوی نسبت به طابلو های دیگه قدیمی تره

راه رو کوچک و در کوچی داره


تمامی خدمات دسته و تعمیرات دستگاه

یک هفته ضمانت داره به غیر از ریبال CPU",https://divar.ir/v/wYooMqPi,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676622274/wYooMqPi.webp'],تهران,جوادیه تهرانپارس,wYooMqPi
52,لوازم چهارشنبه سوری و نورافشانی,"پخش به صورت کلی و جزئی
خرید حضوری و ارسال به سراسر ایران
پایینترین قیمت
بهترین کیفیت",https://divar.ir/v/wYQPWJxf,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676603664/wYQPWJxf.webp'],تهران,بازار,wYQPWJxf
53,*ورم روده* عروس هلندی,"** درمان قطعی ورم روده**
♦️یک محصول و چند خواص درمانی.
♦️باین محصول با(ورم روده)و اکثر بیماری های گوارشی از قبیله ورم روده،کوکسیدیوز،رگ سیاه،نقطه سیاه جوجه ها و۰۰۰ پرندگان خدا حافضی کنید.
♦️٪۱۰۰تضمینی
♦️جوادی هستم متخصص درمان اکثر بیماری های گوارشی پرندگان زینتی.
♦️ارسال محصول به سراسر کشور با تیباکس دارم،
حضوری هم تشریف بیارید برای دریافت محصول و مشاوره در خدمت هستم.",https://divar.ir/v/wYtfWy-O,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676683673/wYtfWy-O.webp', 'https://s100.divarcdn.com/static/pictures/1676683673/wYtfWy-O.1.webp', 'https://s100.divarcdn.com/static/pictures/1676683673/wYtfWy-O.2.webp']",تهران,اختیاریه,wYtfWy-O
54,پانسیون ونگهداری انواع سگ,"مجموعه دلتا پتبا امکاناتی نظیر پت شاپ 
کافی شاپ 
استخر بازی دووعده غذای سگ گرم وخشک
ناهنجاریابی درخدمت شما هستیم",https://divar.ir/v/wY8mFQPH,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676589555/wY8mFQPH.webp', 'https://s100.divarcdn.com/static/pictures/1676589555/wY8mFQPH.1.webp', 'https://s100.divarcdn.com/static/pictures/1676589555/wY8mFQPH.2.webp', 'https://s100.divarcdn.com/static/pictures/1676589555/wY8mFQPH.3.webp', 'https://s100.divarcdn.com/static/pictures/1676589555/wY8mFQPH.4.webp', 'https://s100.divarcdn.com/static/pictures/1676589555/wY8mFQPH.5.webp']",تهران,اندیشه (شهر زیبا),wY8mFQPH
55,آهنگسازی_تنطیم موسیقی_میکس و مسترینگ_,"استودیو باران:
آموزش تئوری موسیقی 
آموزش پیانو و گیتار 
تنظیم موسیقی در سبک های پاپ و رپ
میکس و مسترینگ موسیقی 
ظبط وکال
با سابقه درخشان در صنعت موسیقی 
فارغ‌التحصیل هنرستان موسیقی",https://divar.ir/v/wYub4n6a,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676589234/wYub4n6a.webp'],تهران,تهران‌سر,wYub4n6a
56,نصب بازیهای کپی خور (هکی) Ps4 در محل شما,"نصب بازیهای کپی خور در محل (تمام مناطق 22 گانه تهران)
جدیدترین بازیها، آپدیتها و DLC با نازلترین قیمت
کپی خور کردن کنسول، ورژن 9 به پایین بدون آسیب به دستگاه شما
God Of War Ragnarok
Fifa 2023
Horizon Forbidden West
Elden Ring
Resident Evil Village
Gta 5
Sifu و ...",https://divar.ir/v/wYu_GgxY,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676584865/wYu_GgxY.webp', 'https://s100.divarcdn.com/static/pictures/1676584865/wYu_GgxY.1.webp', 'https://s100.divarcdn.com/static/pictures/1676584865/wYu_GgxY.2.webp', 'https://s100.divarcdn.com/static/pictures/1676584865/wYu_GgxY.3.webp', 'https://s100.divarcdn.com/static/pictures/1676584865/wYu_GgxY.4.webp']",تهران,امیرآباد,wYu_GgxY
57,استودیو _ ضبط صدا _ آهنگسازی _ میکس و مستر,"♫ آلـفـا رڪورد ♫

【    ضبط صدا    】         【  تنظیم  】
【  شعر و ملودی  】       【 آهنگسازی  】
【 پخش سراسری 】     【  کاور و اکولایزر  】
【  موزیک ویدئو  】   【 میکس و مسترینگ 】
▇  POP     ▇  R&B       ▇  RAP

✩ پکیج کامل پاپ و هیپ هاپ ✩
 
✔ ضبط بسیار با کیفیت و استاندارد 
✔ حذف وکال خواننده جهت بازخوانی
✔ میکس و مستر روی بیت دانلودی 
✔ بیت رپ در سبک های ترپ ، دریل ، اولد و ...
✔ پخش سراسری در انواع پلتفرم ها و سایت ها ( گوگل )

▓  کیفیت خوب . قیمت مناسب  
( هزینه اضافی پرداخت نکنید )

✓ دسترسی بسیار عالی 

پاسخگویی از طریق تماس و چت دیوار",https://divar.ir/v/wY-6AJVO,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676585161/wY-6AJVO.webp', 'https://s100.divarcdn.com/static/pictures/1676585161/wY-6AJVO.1.webp', 'https://s100.divarcdn.com/static/pictures/1676585161/wY-6AJVO.2.webp', 'https://s100.divarcdn.com/static/pictures/1676585161/wY-6AJVO.3.webp']",تهران,تهرانپارس غربی,wY-6AJVO
